Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Big,Nuclei_Number_Dead,Nuclei_Number_Living,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,L11,SNCA WT: DoD 50,0.136035,0.0152958,20.6239,20.6592,0.798798,0.802504,485.225,394.463,748.281,2791110.0,404.745,8.79401,9.39286,1031.37,784.125,275377.0,131733.0,17834.6,6166.09,7075.72,16528.8,8231.69,0.823042,4761830.0,2285460.0,1116060.0,2776840.0,872559.0,428.61,517.653,3528180.0,0.00602045,0.00555323,0.00591949,0.00555599,326.438,462.663,327.694,470.41,87567600.0,88997600.0,86826500.0,88951500.0,1.42989,1.5095,1.44538,1.51193,7.32645e-05,6.70255e-05,7.40848e-05,6.67504e-05,3.04753,3.10097,3.06167,3.10271,-0.271728,-0.240617,-0.261393,-0.239719,0.776711,0.747295,0.766846,0.746431,0.222364,0.198376,0.213392,0.197881,72.5725,73.362,72.8097,73.3645,2.03589,2.03921,2.03667,2.03933,2805.01,2844.99,2810.97,2845.15,10741.9,10823.1,10758.3,10819.8,412.756,428.922,3974.6,2499.52,1283800.0,369.125,497.782,-2.43043,2010.21,18.9024,-2.87302,780.859,1163.21,231.0,696.577,1593.07,-3.17601,13.6796,257.085,2511880.0,6098.95,344.628,372.476,377.822,4524.27,741.297,2217.46,0.462738,0.313692,0.559792,0.291161,0.183709,1.0,48.0,577.0,267.0,181.0,323.0,168.0,106.0,0.0768,0.9232,2221.38
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,M11,SNCA WT: DoD 50,0.104596,0.0120018,16.3436,21.153,0.474731,0.610369,461.178,424.368,413.235,2959050.0,459.264,9.57091,7.90173,1026.46,663.977,282276.0,114868.0,17345.9,6107.77,6972.85,14162.9,7237.31,0.842372,4770110.0,2063960.0,1178800.0,2450180.0,854003.0,498.769,315.972,3609750.0,0.00421551,0.00383862,0.00414408,0.00381748,366.978,515.093,373.495,517.739,131814000.0,134707000.0,130907000.0,134694000.0,1.49784,1.57975,1.51476,1.58038,6.41729e-05,5.82975e-05,6.52922e-05,5.8392e-05,3.18732,3.24103,3.20101,3.24124,-0.27932,-0.250234,-0.26993,-0.249984,0.794832,0.768584,0.786329,0.7685,0.197183,0.173646,0.187884,0.173479,86.2858,87.2586,86.546,87.26,2.12862,2.13228,2.12904,2.1322,3688.9,3743.01,3696.36,3743.1,14185.7,14315.6,14204.3,14314.7,458.982,537.281,3769.82,2545.15,1115870.0,376.467,521.254,-3.775,1988.4,21.0918,-3.30665,820.569,1154.49,231.0,690.813,1578.93,-3.67329,16.2477,276.462,2416460.0,5933.72,336.575,355.73,253.854,4948.61,921.848,2121.62,0.50738,0.356089,0.546125,0.319188,0.217712,0.0,30.0,542.0,275.0,193.0,296.0,173.0,118.0,0.0524476,0.947552,2309.99
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,N11,SNCA WT: DoD 50,0.0957375,0.00989418,16.5018,19.1159,0.397074,0.458675,495.169,463.405,543.471,2725570.0,530.175,7.81658,9.55263,883.191,728.414,351510.0,193758.0,14985.4,5410.8,5881.62,14457.0,6486.21,0.807555,5964200.0,3105490.0,1590780.0,3845550.0,1323190.0,573.73,467.83,3721330.0,0.00636788,0.00591167,0.00625421,0.00592481,327.383,468.539,340.728,472.098,77769100.0,79041200.0,77119700.0,79028400.0,1.4501,1.52953,1.46882,1.53153,7.00666e-05,6.38166e-05,7.06181e-05,6.37353e-05,3.07109,3.12409,3.08648,3.12484,-0.260863,-0.230015,-0.249461,-0.229684,0.766433,0.736074,0.755052,0.735724,0.210294,0.187061,0.200822,0.18672,71.6027,72.3529,71.8347,72.3532,2.03558,2.03924,2.03583,2.03914,2683.31,2720.39,2689.14,2720.4,10260.7,10326.9,10269.5,10325.0,539.901,739.334,3106.79,2113.46,1640390.0,365.953,436.308,3.10595,2473.61,21.5881,0.736958,973.027,1411.77,231.0,817.132,1952.81,0.236822,18.5445,353.915,2324480.0,5761.92,354.253,388.709,298.24,4544.93,708.044,2378.76,0.490752,0.362515,0.651048,0.32799,0.251541,0.0,77.0,811.0,398.0,294.0,528.0,266.0,204.0,0.0867117,0.913288,2198.99
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,O11,SNCA WT: DoD 50,0.0815805,0.0143998,17.0585,19.2927,0.593149,0.669992,447.977,409.184,356.71,2037730.0,437.482,8.58497,10.5109,907.892,736.217,277815.0,135464.0,15495.5,4711.13,4979.98,14457.3,6456.93,0.707644,4741630.0,1882430.0,1022320.0,2660140.0,742547.0,475.178,342.685,3068190.0,0.00357387,0.00326999,0.00352034,0.00329558,399.023,551.443,405.545,540.733,146480000.0,150010000.0,145573000.0,150113000.0,1.54436,1.62322,1.56119,1.61897,5.81892e-05,5.29239e-05,5.89549e-05,5.33324e-05,3.24128,3.2918,3.25543,3.28892,-0.27449,-0.248178,-0.265119,-0.249848,0.795204,0.771399,0.786507,0.772897,0.177824,0.156399,0.168758,0.157336,92.4144,93.474,92.7106,93.4754,2.15243,2.15827,2.15464,2.15822,4091.5,4153.37,4100.03,4153.48,15752.3,15909.4,15773.8,15915.3,493.63,597.366,1831.0,1257.5,692118.0,365.117,509.525,-4.03546,1524.98,21.5982,-3.60355,660.719,904.727,231.0,570.597,1218.34,-3.80654,20.5216,191.375,1947930.0,4895.92,328.942,347.293,330.349,4586.39,669.614,2550.19,0.446064,0.316327,0.55102,0.268222,0.167638,0.0,61.0,686.0,306.0,217.0,378.0,184.0,115.0,0.08166,0.91834,2366.9
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,B12,SNCA WT: DoD 50,0.126746,0.018197,21.1893,23.5301,0.938891,1.04447,528.088,436.375,492.39,2549040.0,459.115,11.0786,13.4982,933.745,869.383,475276.0,474683.0,17106.2,6576.47,5841.41,17207.9,6817.38,0.419042,8707050.0,3937110.0,2926530.0,9395510.0,3115540.0,454.158,514.521,3096170.0,0.00254437,0.00228676,0.00245349,0.00227558,452.525,636.686,475.979,634.359,285125000.0,290863000.0,284979000.0,290866000.0,1.60862,1.69534,1.63045,1.69349,4.94865e-05,4.38747e-05,4.96186e-05,4.42104e-05,3.39652,3.45031,3.41362,3.44905,-0.278127,-0.251024,-0.268279,-0.251724,0.809171,0.785059,0.800549,0.785906,0.15427,0.13214,0.1447,0.13252,109.182,110.349,109.525,110.348,2.2512,2.25374,2.25263,2.25382,5250.49,5322.76,5262.69,5322.75,20268.6,20446.9,20291.6,20448.0,468.583,504.311,2515.85,2609.58,1695680.0,365.871,489.08,-3.26329,1223.01,26.5211,-2.73649,562.803,746.525,231.0,492.033,987.592,-3.03171,23.019,139.565,3008170.0,7394.13,330.23,359.415,317.492,5233.81,845.513,4141.45,0.625307,0.546683,0.82801,0.670762,0.561425,2.0,65.0,814.0,509.0,445.0,674.0,546.0,457.0,0.0739477,0.926052,2664.06
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,C12,SNCA WT: DoD 50,0.124895,0.0193981,24.7902,19.8037,1.16095,0.954851,539.019,446.094,447.371,3004460.0,486.855,9.59722,14.2368,995.271,977.39,429957.0,408549.0,17575.0,6801.0,6735.04,17388.4,7440.95,0.556902,7592390.0,4047760.0,2543570.0,7268360.0,2678740.0,487.879,513.666,3630290.0,0.00336422,0.00302337,0.00327104,0.00300722,367.284,530.556,385.365,539.834,158378000.0,161456000.0,157783000.0,161405000.0,1.51199,1.59913,1.53169,1.60114,6.19678e-05,5.54418e-05,6.24737e-05,5.54302e-05,3.21771,3.27361,3.23335,3.27517,-0.280191,-0.25002,-0.270066,-0.249139,0.798439,0.77127,0.789452,0.770424,0.190342,0.166206,0.180974,0.165984,87.6198,88.5506,87.9292,88.5506,2.14873,2.15187,2.14954,2.15198,3821.58,3873.92,3832.98,3873.91,14708.3,14821.4,14734.2,14816.7,468.895,544.491,3665.28,3117.86,2202830.0,370.822,485.692,-2.68615,1722.61,22.8855,-2.39199,720.653,1007.43,231.0,621.77,1368.16,-2.656,17.3057,221.923,2802180.0,6693.79,347.266,375.449,328.727,5438.27,854.386,3845.65,0.546835,0.473418,0.760759,0.529114,0.455696,1.0,103.0,790.0,432.0,374.0,601.0,418.0,360.0,0.115342,0.884658,2280.91
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,D12,SNCA WT: DoD 50,0.153054,0.0278067,23.0753,23.4251,1.53594,1.56759,510.588,421.89,377.285,3279160.0,442.575,9.75158,12.1738,929.213,819.064,441376.0,344007.0,17358.1,7537.75,7772.55,15823.0,8343.49,0.672502,8245090.0,4469220.0,3015100.0,6645660.0,2870160.0,452.217,392.081,3773070.0,0.00462998,0.00413312,0.00450879,0.00418183,366.796,521.273,371.647,520.473,196773000.0,200466000.0,195671000.0,200439000.0,1.48899,1.57514,1.50301,1.57381,6.4594e-05,5.83036e-05,6.57669e-05,5.82655e-05,3.20523,3.26211,3.2173,3.26118,-0.280632,-0.248787,-0.272505,-0.249501,0.796371,0.767369,0.789011,0.768106,0.200806,0.175345,0.192534,0.176147,88.4302,89.3431,88.6974,89.3421,2.14391,2.14528,2.14409,2.14519,3875.55,3925.9,3882.75,3925.82,14916.2,15025.5,14931.9,15025.6,423.996,445.416,4346.24,3538.52,2499090.0,406.957,529.019,-1.57428,2227.08,21.8935,-2.65555,888.83,1282.41,231.0,752.962,1764.26,-2.68828,19.6676,301.38,3796350.0,8047.18,335.536,367.028,256.625,5275.97,1201.84,3248.07,0.617685,0.520156,0.747724,0.546164,0.447334,0.0,34.0,769.0,475.0,400.0,575.0,420.0,344.0,0.0423412,0.957659,2538.15
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,E12,SNCA WT: DoD 50,0.131625,0.0298516,18.9314,18.7223,1.3606,1.35017,495.199,418.646,352.804,3616170.0,438.918,10.8506,12.3876,1039.13,909.15,410457.0,279109.0,18284.3,7063.68,8637.76,16902.0,8240.54,0.735777,7222290.0,3817890.0,2295700.0,5188920.0,2076620.0,457.333,362.162,3768670.0,0.00652037,0.00602198,0.00646149,0.00603135,349.389,502.379,359.861,504.163,143271000.0,146234000.0,143008000.0,146211000.0,1.4698,1.55644,1.48749,1.55657,6.66214e-05,5.99013e-05,6.72107e-05,5.98408e-05,3.15395,3.2116,3.169,3.21205,-0.28096,-0.248877,-0.271374,-0.248547,0.792025,0.763012,0.783441,0.762415,0.20951,0.183917,0.200187,0.183873,82.6761,83.5837,82.9915,83.5836,2.11252,2.11476,2.11274,2.11474,3469.92,3518.9,3481.18,3518.91,13334.1,13440.2,13364.4,13439.3,421.63,444.968,5502.96,3638.45,2432310.0,395.298,536.565,-3.10214,2080.52,20.4901,-3.11939,837.848,1205.43,231.0,714.722,1651.99,-3.44331,18.7501,278.415,3260570.0,7420.78,334.878,383.163,269.353,5558.81,1254.63,3153.25,0.656146,0.539867,0.734219,0.509967,0.418605,0.0,26.0,602.0,395.0,325.0,442.0,307.0,252.0,0.0414013,0.958599,2378.26
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,F12,SNCA WT: DoD 50,0.286953,0.0382234,19.618,23.2676,1.87546,2.18143,490.505,376.823,636.676,3268430.0,387.081,11.219,10.65,1165.01,857.755,356492.0,188706.0,20284.3,7398.18,8673.66,17668.4,8776.01,0.789924,6207010.0,3070480.0,1775560.0,3887060.0,1518250.0,405.7,595.609,3560420.0,0.00393075,0.00356349,0.00387684,0.00355558,353.112,487.515,353.083,505.438,151163000.0,154318000.0,150238000.0,154173000.0,1.48888,1.567,1.50126,1.5731,6.5317e-05,5.96705e-05,6.66636e-05,5.90551e-05,3.18162,3.23369,3.19328,3.23696,-0.273444,-0.244442,-0.265339,-0.24265,0.787843,0.76052,0.780234,0.758768,0.198698,0.175807,0.190674,0.174795,84.6839,85.5748,84.9548,85.5738,2.12235,2.12458,2.12221,2.12454,3591.83,3640.8,3601.18,3640.73,13809.7,13924.6,13837.5,13915.2,366.222,362.44,5392.93,3832.92,1909100.0,372.824,515.878,-4.25355,1786.59,21.9976,-3.13338,734.005,1047.81,231.0,638.601,1424.06,-3.42918,15.9958,233.771,2875970.0,7101.87,327.389,347.783,279.858,5728.35,1198.0,2882.94,0.556364,0.436364,0.643636,0.4,0.314545,0.0,36.0,550.0,306.0,240.0,354.0,220.0,173.0,0.0614334,0.938567,2162.01
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,G12,SNCA WT: DoD 50,0.0994069,0.0140194,17.9908,18.9529,0.617726,0.636395,555.728,442.182,420.441,2746520.0,467.148,9.63747,9.08091,904.584,706.615,371784.0,218344.0,16516.8,5603.45,6211.29,14156.0,6677.25,0.691533,6788400.0,3024900.0,1815520.0,4374190.0,1569150.0,495.901,380.022,3311260.0,0.00641225,0.00582391,0.0063164,0.00580386,316.826,456.676,322.182,457.881,97451000.0,99343000.0,96686300.0,99336800.0,1.41721,1.50041,1.43308,1.50133,7.47906e-05,6.81692e-05,7.56042e-05,6.79993e-05,3.03599,3.092,3.04961,3.09234,-0.273556,-0.240487,-0.263508,-0.240196,0.776708,0.745292,0.767243,0.745049,0.228815,0.203177,0.219785,0.203215,71.862,72.6361,72.0972,72.6362,2.0348,2.03765,2.0348,2.03777,2848.51,2888.69,2854.75,2888.67,10920.9,11001.5,10936.8,11000.9,491.671,558.086,3389.94,2438.4,1650900.0,383.663,478.106,-0.756407,2398.91,23.7061,-2.25019,965.631,1375.02,231.0,797.751,1898.22,-2.53007,33.7232,340.118,2634380.0,5815.66,347.79,450.083,276.427,4990.74,805.581,2273.0,0.54727,0.431425,0.648469,0.411451,0.312916,0.0,65.0,751.0,411.0,324.0,487.0,309.0,235.0,0.0796569,0.920343,2196.44
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,H12,SNCA WT: DoD 50,0.0941482,0.0126713,16.927,16.43,0.517092,0.505265,534.416,449.456,428.646,3094420.0,487.595,8.80693,9.03546,945.864,737.145,382129.0,207875.0,16184.0,5746.85,6884.82,14358.3,6979.11,0.746458,6538320.0,3022440.0,1741300.0,4049040.0,1423740.0,525.068,364.268,3664510.0,0.00614224,0.00559562,0.0060494,0.0055696,325.398,470.419,330.53,466.086,99285300.0,101345000.0,98855100.0,101372000.0,1.42786,1.51228,1.44244,1.51189,7.276e-05,6.60092e-05,7.40252e-05,6.60402e-05,3.05507,3.11187,3.06756,3.11186,-0.274621,-0.241708,-0.26503,-0.24159,0.779598,0.748671,0.770487,0.748658,0.225648,0.200183,0.217059,0.199677,73.9588,74.7499,74.1617,74.7512,2.04542,2.04892,2.04551,2.04902,2909.85,2950.2,2914.15,2950.29,11153.0,11230.7,11160.6,11233.3,496.595,592.841,3929.55,2535.8,1725070.0,374.301,519.471,-2.95945,2053.91,22.9113,-3.23089,811.519,1183.69,231.0,708.136,1624.12,-3.44822,21.2504,272.296,2530770.0,6071.11,354.916,371.297,336.892,5137.03,913.649,2538.91,0.544474,0.408356,0.591644,0.380054,0.274933,0.0,35.0,742.0,404.0,303.0,439.0,282.0,204.0,0.045045,0.954955,2184.32
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,I12,SNCA WT: DoD 50,0.207785,0.0260615,24.5859,22.6968,1.54826,1.42312,486.609,387.164,501.725,2958690.0,395.228,9.07988,12.0192,926.148,873.505,313038.0,181689.0,16540.1,6128.39,7641.94,16910.9,8200.9,0.686533,5590550.0,2414850.0,1366630.0,3517460.0,1098920.0,420.523,464.93,3448660.0,0.00527116,0.00481263,0.0051834,0.00479963,342.103,485.184,354.826,492.924,131316000.0,134194000.0,130574000.0,134139000.0,1.46079,1.54346,1.47927,1.5451,6.91279e-05,6.25896e-05,6.9624e-05,6.25764e-05,3.12924,3.18432,3.14422,3.18497,-0.277201,-0.246152,-0.26669,-0.245757,0.787147,0.758555,0.777645,0.758114,0.211637,0.187042,0.202164,0.186918,81.5509,82.4793,81.8024,82.479,2.09362,2.09676,2.094,2.09692,3460.18,3511.55,3466.82,3511.5,13305.7,13427.1,13317.7,13422.9,391.299,393.71,4267.89,2593.52,1348650.0,382.115,553.357,-4.52681,1989.45,20.4158,-3.90552,814.411,1152.66,231.0,691.157,1577.49,-4.13172,18.3978,267.918,2580250.0,6048.98,331.925,370.356,270.137,4642.89,1045.49,2730.27,0.557756,0.367987,0.521452,0.343234,0.221122,0.0,36.0,606.0,338.0,223.0,316.0,208.0,134.0,0.0560748,0.943925,2247.77
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,J12,SNCA WT: DoD 50,0.106291,0.00926733,20.0783,21.7463,0.458534,0.504475,472.049,450.256,782.997,2937430.0,500.197,8.30357,9.95956,922.693,731.824,310025.0,199056.0,16030.1,6135.91,6523.91,16006.6,6754.52,0.651822,5386110.0,2837900.0,1472620.0,4353800.0,1303620.0,525.264,779.94,3547900.0,0.00549459,0.00503784,0.00540755,0.00500439,351.216,494.839,354.598,502.31,103080000.0,104680000.0,102434000.0,104571000.0,1.46884,1.54792,1.48356,1.5523,6.79713e-05,6.21545e-05,6.90123e-05,6.18115e-05,3.11023,3.16229,3.12336,3.16506,-0.268456,-0.238878,-0.258924,-0.237237,0.777423,0.749147,0.768406,0.747555,0.208697,0.185934,0.200045,0.184538,78.0256,78.8588,78.2796,78.8578,2.0695,2.07312,2.07007,2.07317,3122.4,3165.9,3129.39,3165.85,11970.9,12061.3,11989.3,12057.3,511.352,638.458,3569.62,2648.9,1552790.0,356.744,480.524,-2.14171,1834.13,19.9117,-2.58831,761.161,1067.74,231.0,651.115,1455.54,-2.93581,18.0653,244.807,2364490.0,6172.34,337.637,360.996,363.059,4613.67,772.699,2461.65,0.470588,0.336134,0.609244,0.380952,0.270308,0.0,70.0,714.0,336.0,240.0,435.0,272.0,193.0,0.0892857,0.910714,2161.92
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,K12,SNCA WT: DoD 50,0.233021,0.0328348,25.796,21.3014,2.08228,1.78899,517.689,381.542,522.538,2183960.0,385.243,7.96919,7.82379,877.773,649.652,313365.0,147471.0,15778.7,5302.09,5724.02,13682.1,6547.42,0.737194,5633000.0,2289610.0,1330820.0,3105840.0,975566.0,398.255,500.157,2607540.0,0.00555386,0.00507379,0.00549441,0.00509845,341.488,476.903,343.715,472.767,118986000.0,121873000.0,118785000.0,121877000.0,1.45627,1.53554,1.46984,1.53349,6.97547e-05,6.3617e-05,7.10043e-05,6.4013e-05,3.10363,3.15704,3.11614,3.15564,-0.272414,-0.242046,-0.263592,-0.24297,0.781268,0.752807,0.772998,0.753735,0.212577,0.188913,0.204288,0.189748,78.8611,79.7546,79.1489,79.7529,2.07108,2.07493,2.07198,2.07485,3248.7,3297.06,3258.15,3296.98,12474.8,12589.3,12504.2,12591.0,397.372,395.661,2778.77,1871.34,1111510.0,360.13,478.071,-2.92537,1883.78,20.1157,-2.8637,780.84,1097.74,231.0,663.862,1497.3,-3.05892,16.5052,261.495,2084060.0,5292.63,351.581,387.339,257.023,4439.59,672.628,1984.8,0.549231,0.386154,0.615385,0.349231,0.229231,0.0,37.0,650.0,357.0,251.0,400.0,227.0,149.0,0.0538574,0.946143,2298.94
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,L12,SNCA WT: DoD 50,0.083407,0.0076755,17.6549,15.4875,0.326809,0.298695,466.497,428.348,533.721,2947880.0,472.293,9.30899,9.14414,989.522,742.77,352270.0,164895.0,16552.8,5985.94,6881.97,15296.1,7102.57,0.784311,5892800.0,2663320.0,1346840.0,3395740.0,1022770.0,519.755,384.243,3691590.0,0.00438301,0.00397584,0.00433107,0.00397618,331.445,466.578,334.817,468.708,97070500.0,98640000.0,96305300.0,98614800.0,1.45941,1.53868,1.47286,1.53967,6.94412e-05,6.33276e-05,7.07345e-05,6.32419e-05,3.11067,3.16382,3.12188,3.16447,-0.267098,-0.236984,-0.258627,-0.236727,0.777273,0.748216,0.769064,0.74804,0.208223,0.184747,0.200223,0.18446,75.8433,76.6647,76.0649,76.6647,2.07099,2.07406,2.07082,2.07403,2943.57,2985.12,2948.29,2985.11,11276.5,11364.0,11286.7,11362.9,487.423,635.948,3789.65,2307.34,1466590.0,357.844,481.648,-2.68697,2035.53,20.0138,-2.79107,821.093,1175.99,231.0,703.189,1611.86,-3.07359,13.5975,278.16,1956300.0,5130.8,337.132,360.954,326.078,5108.88,899.708,2504.05,0.497902,0.314685,0.541259,0.31049,0.201399,0.0,31.0,715.0,356.0,225.0,387.0,222.0,144.0,0.041555,0.958445,2224.27
SNCA-Mat61-x40-d50-map2-snca-th-p1-AV,M12,SNCA WT: DoD 50,0.115445,0.00890756,22.3275,22.4349,0.503371,0.507413,508.191,586.96,763.473,3984560.0,723.442,8.58407,8.69863,980.286,737.881,332317.0,161596.0,16412.7,5563.65,6788.46,15176.4,6847.53,0.682189,5563900.0,2267350.0,1374220.0,3323640.0,1054520.0,834.472,754.691,5714070.0,0.00578711,0.00531786,0.00568415,0.00534087,374.266,529.743,380.679,525.649,121887000.0,124701000.0,121151000.0,124716000.0,1.5172,1.60322,1.53551,1.60058,5.98683e-05,5.34605e-05,6.03686e-05,5.38336e-05,3.21781,3.27516,3.23382,3.27354,-0.286142,-0.256078,-0.275664,-0.257102,0.80363,0.777785,0.794452,0.778619,0.192455,0.168186,0.18265,0.169055,88.4828,89.5232,88.7495,89.5241,2.15114,2.15637,2.15252,2.15638,3786.74,3844.73,3793.77,3844.79,14564.0,14704.8,14580.5,14707.1,747.885,1164.63,3605.81,2251.36,1204340.0,395.146,567.664,-4.78508,1667.35,19.0595,-4.28925,692.904,976.831,231.0,607.756,1324.61,-4.62738,18.3961,205.705,2669280.0,6034.4,357.717,379.911,371.256,4847.59,795.084,2235.88,0.627778,0.457407,0.618519,0.405556,0.285185,1.0,33.0,540.0,339.0,247.0,334.0,219.0,154.0,0.0575916,0.942408,2420.77
