Well,Plate,tags,Nuclei Big,Nuclei MAP2 Tot,Nuclei SNCA MAP2 Tot,Nuclei SNCA Tot,Nuclei Tot,Nuclei dead,avg intensity LAMP2,avg intensity LAMP2 SNCA SNCA,avg intensity LAMP2 SNCA_LMAP2,avg intensity MAP2,avg intensity SNCA,avg intensity SNCA wo nuclei,avg_intensity_LAMP2_MAP2_Q1,avg_intensity_LAMP2_MAP2_Q2,avg_intensity_LAMP2_MAP2_Q3,avg_intensity_LAMP2_MAP2_SNCA_Q1,avg_intensity_LAMP2_MAP2_SNCA_Q2,avg_intensity_LAMP2_MAP2_SNCA_Q3,avg_nuclei_area,avg_segments_per_branch,avg_segments_per_neurite,compos_LAMP2_MAP2,compos_LAMP2_MAP2_SNCA,compos_LAMP2_MAP2_SNCA_per_nuclei,compos_LAMP2_MAP2_per_nuclei,end points per nuclei,ratio_compos_lamp2_snca_over_map2,ratio_nuclei_MAP2,ratio_nuclei_SNCA,ratio_nuclei_SNCA_MAP2,ratio_surface_LAMP2_SNCA_LAMP2,ratio_surface_LAMP2_SNCA_SNCA,skelet_length_map2,skelet_length_map2_per_nuclei,start points per nuclei,sum intensity LAMP2 SNCA LAMP2,sum intensity LAMP2 SNCA SNCA,sum intensity per nuclei SNCA,sum_intensity_LAMP2_per_nuclei,surface LAMP2,surface LAMP2 SNCA,surface MAP2,surface SNCA,surface SNCA wo nuclei,surface SNCA_tubulin wo nuclei,surface_LAMP2_MAP2_Q1,surface_LAMP2_MAP2_Q2,surface_LAMP2_MAP2_Q3,surface_LAMP2_MAP2_SNCA_Q1,surface_LAMP2_MAP2_SNCA_Q2,surface_LAMP2_MAP2_SNCA_Q3,surface_LAMP2_SNCA_per_nuclei,surface_LAMP2_per_nuclei,surface_MAP2_per_nuclei,surface_SNCA_MAP2_per_nuclei,surface_SNCA_per_nuclei,surface_SNCA_wo_nuclei_per_nuclei
M04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,106.0,91.0,93.0,155.0,34.0,666.629,775.051,738.431,616.026,421.071,203.842,270.0,286.222,330.944,271.108,288.455,337.533,2788.52,4.60319,106.047,54541.0,46830.0,514.615,514.538,110.113,0.85862,0.683871,0.6,0.587097,0.627179,0.0604474,369690.0,3487.64,23.0377,6326370.0,6640110.0,59679200.0,5463720.0,1270390.0,796761.0,19756200.0,13181100.0,6688750.0,5764950.0,5.0,11.0,25.0,5.0,12.0,27.0,8755.62,11984.8,186379.0,19241.6,141732.0,71922.1
C04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,161.0,142.0,142.0,219.0,25.0,549.574,633.687,588.727,667.687,437.963,201.065,272.2,292.852,354.071,273.333,296.143,364.85,3242.34,3.76973,83.3789,71209.0,62391.0,439.373,442.292,81.0,0.876167,0.73516,0.648402,0.648402,0.704599,0.084825,421909.0,2620.55,22.118,5317550.0,5723650.0,46635000.0,4568010.0,1820310.0,1282590.0,22732900.0,15120400.0,5344360.0,4619410.0,5.0,13.0,30.0,6.0,14.0,33.0,9032.3,11306.2,141198.0,18267.6,106482.0,37636.4
L05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,151.0,111.0,113.0,217.0,47.0,553.185,573.212,608.54,633.537,405.826,184.958,272.0,290.889,342.778,273.333,294.222,352.789,2804.62,4.0663,92.2053,58043.0,49065.0,442.027,384.391,93.7483,0.845322,0.695853,0.520737,0.511521,0.637113,0.0623302,419814.0,2780.23,22.6755,4649110.0,4379210.0,49741900.0,3454250.0,1355010.0,863295.0,22086500.0,13850400.0,6370490.0,5431880.0,5.0,12.0,26.0,6.0,13.0,29.0,7777.43,8973.58,146268.0,17488.1,122570.0,56376.0
M05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,121.0,104.0,105.0,165.0,10.0,446.922,482.474,460.229,635.522,386.889,171.273,271.0,288.4,337.647,272.0,290.778,344.542,2925.21,4.75239,143.711,69040.0,60462.0,581.365,570.579,133.876,0.875753,0.733333,0.636364,0.630303,0.720035,0.0651671,545136.0,4505.26,30.2397,4794630.0,5026380.0,61849900.0,4114950.0,1519210.0,1093880.0,24830800.0,16785800.0,9191900.0,7428060.0,5.0,12.0,26.0,5.0,13.0,29.0,10518.1,12555.4,205213.0,20030.3,159865.0,87541.9
D06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,85.0,83.0,89.0,117.0,45.0,590.452,747.739,629.813,697.006,490.537,199.7,272.8,295.357,356.895,274.0,299.0,366.685,2823.99,5.74124,144.612,59958.0,51950.0,625.904,705.388,164.129,0.86644,0.726496,0.760684,0.709402,0.684492,0.0929512,355558.0,4183.04,25.1882,7185260.0,8530630.0,60207100.0,7486030.0,1483380.0,1015360.0,16632700.0,10923600.0,4271190.0,3639610.0,5.0,13.0,29.0,6.0,15.0,32.0,12233.3,17451.5,195679.0,21387.9,122737.0,47990.9
K03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,3.0,145.0,100.0,102.0,236.0,86.0,452.13,462.613,453.482,659.537,372.433,171.72,267.667,280.333,314.682,269.0,282.8,322.111,2914.85,3.06959,54.1517,58610.0,45936.0,459.36,404.207,49.4759,0.783757,0.614407,0.432203,0.423729,0.518914,0.0647371,274827.0,1895.36,17.6414,2924270.0,2983150.0,37098200.0,2428360.0,1267540.0,657745.0,18909100.0,10160300.0,3618470.0,3263240.0,4.0,10.0,23.0,5.0,11.0,26.0,6577.45,8741.67,130408.0,17260.2,99610.3,35475.2
E07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,144.0,115.0,115.0,260.0,39.0,410.098,532.084,421.631,768.798,407.318,186.595,270.25,287.727,336.857,271.25,290.436,345.444,2294.85,6.42076,151.646,74328.0,62225.0,541.087,516.167,140.806,0.837168,0.553846,0.442308,0.442308,0.659445,0.0885514,679900.0,4721.53,23.6181,3738840.0,4718290.0,40789000.0,2439150.0,1546410.0,1019770.0,20474300.0,11516100.0,6283410.0,5243030.0,5.0,12.0,26.0,6.0,14.0,28.0,8867.57,10738.9,142182.0,19328.7,100140.0,54638.4
J09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,4.0,215.0,169.0,172.0,399.0,106.0,442.597,580.66,452.774,738.699,435.613,200.981,273.333,297.316,362.077,276.03,305.0,376.391,2542.77,4.63342,72.6047,68184.0,56318.0,333.243,317.135,70.8326,0.825971,0.538847,0.431078,0.423559,0.610304,0.0843371,411298.0,1913.01,15.6698,2837990.0,3639580.0,32375100.0,1959510.0,1766490.0,1078100.0,19887200.0,12783200.0,4341110.0,3206470.0,6.0,14.0,30.0,7.0,16.0,33.0,6379.27,8216.24,92498.5,13378.7,74320.9,25239.0
L03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,120.0,86.0,90.0,177.0,37.0,433.269,512.041,452.481,529.366,356.823,161.517,268.0,281.286,320.313,270.0,286.0,335.043,2553.09,4.14114,89.0,48329.0,34939.0,406.267,402.742,81.1167,0.722941,0.677966,0.508475,0.485876,0.477473,0.0483998,326578.0,2721.48,21.4917,2436400.0,2757110.0,39697000.0,2484430.0,1014950.0,484609.0,18747400.0,10012600.0,4372090.0,3623020.0,4.0,10.0,23.0,5.0,13.0,28.0,5634.99,8457.88,156228.0,15951.0,111251.0,48578.8
B04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,141.0,122.0,122.0,184.0,28.0,484.303,597.392,491.451,622.985,424.327,171.261,270.75,288.778,344.944,272.0,291.889,354.826,2788.54,4.20781,76.3972,56702.0,49608.0,406.623,402.142,79.1135,0.87489,0.766304,0.663043,0.663043,0.700694,0.0760969,329850.0,2339.36,18.156,3872100.0,4706810.0,43934000.0,3610750.0,1371830.0,961229.0,18207300.0,12631600.0,4823700.0,3926200.0,5.0,12.0,28.0,5.0,13.0,31.0,7878.93,9729.26,129130.0,15996.9,103538.0,39538.6
B06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,92.0,90.0,90.0,120.0,58.0,519.383,689.44,529.481,790.171,495.335,189.577,272.167,293.0,351.154,272.889,294.885,356.864,3298.83,5.31868,110.478,48056.0,43052.0,478.356,522.348,120.652,0.895871,0.766667,0.75,0.75,0.702472,0.0863721,320629.0,3485.1,20.7717,4866980.0,6337330.0,52715100.0,5097170.0,1177670.0,827279.0,13969000.0,9578080.0,4386250.0,3783860.0,5.0,13.0,28.0,6.0,14.0,29.0,9191.99,12800.7,151837.0,17496.7,106423.0,48736.1
I07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,155.0,112.0,113.0,301.0,107.0,440.488,680.582,450.443,748.055,465.454,180.011,272.8,294.667,353.25,274.8,300.467,366.111,2385.42,5.4246,122.071,63854.0,52966.0,472.911,411.961,127.426,0.829486,0.51495,0.375415,0.372093,0.621536,0.0834017,505096.0,3258.68,22.5032,3679010.0,5558680.0,45581900.0,2173060.0,1484920.0,922931.0,18027800.0,11066100.0,4571560.0,3375370.0,5.0,13.0,27.0,6.0,15.0,31.0,8240.46,9580.13,116308.0,16956.8,97930.1,40456.3
G09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,295.0,240.0,241.0,419.0,92.0,425.389,612.842,426.942,696.522,429.206,179.338,272.286,293.4,350.579,273.8,297.805,360.087,2709.69,4.51577,56.3017,88112.0,76313.0,317.971,298.685,52.261,0.866091,0.704057,0.575179,0.572792,0.670648,0.0835344,441177.0,1495.52,12.4678,2489280.0,3573180.0,29957500.0,2127160.0,2095210.0,1405150.0,24561100.0,16821200.0,4382410.0,3216650.0,5.0,13.0,29.0,6.0,15.0,32.0,5854.79,7102.41,83258.0,12952.2,69797.6,18184.3
M06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,82.0,76.0,76.0,111.0,39.0,421.088,558.712,418.389,719.501,418.59,177.239,270.0,286.964,334.941,271.0,289.0,341.78,2363.66,5.71771,127.951,54937.0,47387.0,623.513,669.963,150.939,0.86257,0.738739,0.684685,0.684685,0.664743,0.0861868,310442.0,3785.88,22.378,4608300.0,6153870.0,53494400.0,4777160.0,1259280.0,837094.0,15319700.0,9712560.0,3728510.0,3100460.0,5.0,12.0,28.0,5.0,14.0,30.0,11014.4,15357.0,186825.0,19962.6,127797.0,49059.3
K05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,155.0,145.0,147.0,193.0,40.0,463.537,532.351,463.609,602.379,398.075,176.8,270.5,286.625,330.92,271.2,288.1,335.9,3068.68,3.97658,75.5806,64430.0,57342.0,395.462,415.677,78.6323,0.889989,0.803109,0.761658,0.751295,0.707976,0.064893,341987.0,2206.37,19.0065,3191460.0,3664690.0,42228500.0,3432920.0,1429350.0,1011940.0,21928700.0,15594000.0,6723480.0,5858370.0,5.0,11.0,25.0,5.0,12.0,27.0,6978.91,9221.58,141475.0,15064.9,106082.0,45738.0
O09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,214.0,176.0,182.0,329.0,101.0,436.144,720.834,435.584,644.379,423.181,207.523,270.0,289.0,344.882,271.333,293.636,358.413,2587.2,4.22635,55.3178,52393.0,41021.0,233.074,244.827,63.2243,0.782948,0.650456,0.553191,0.534954,0.510837,0.0637397,303291.0,1417.25,13.0888,1625710.0,2690340.0,24779300.0,1762770.0,1329720.0,679272.0,17761800.0,10657000.0,2806770.0,2011110.0,5.0,13.0,29.0,6.0,15.0,33.0,3859.5,6213.66,82998.9,11204.6,58554.8,15421.8
E06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,95.0,84.0,84.0,141.0,60.0,436.309,546.367,437.356,828.725,415.459,210.588,271.571,292.923,350.333,272.444,295.889,358.857,2682.3,6.43657,199.737,70677.0,60836.0,724.238,743.968,204.884,0.860761,0.673759,0.595745,0.595745,0.654552,0.0985114,538613.0,5669.61,31.0316,5712750.0,7136640.0,55087300.0,5187050.0,1676270.0,1097210.0,19595600.0,11137900.0,4907650.0,4346830.0,5.0,13.0,28.0,6.0,14.0,30.0,13062.0,17645.0,206269.0,24130.8,132594.0,58424.3
D04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,140.0,123.0,123.0,174.0,15.0,561.433,603.629,599.892,619.256,448.005,202.481,272.0,291.6,350.357,273.067,294.611,359.96,2823.97,4.20942,100.214,65887.0,57821.0,470.089,470.621,98.5857,0.877578,0.804598,0.706897,0.706897,0.697647,0.0711593,418707.0,2990.76,23.8071,5572570.0,5607290.0,58483600.0,5284460.0,1637770.0,1142580.0,22167500.0,16056700.0,6812670.0,5731240.0,5.0,12.0,29.0,6.0,14.0,32.0,9289.29,11698.3,158339.0,17407.7,130542.0,55387.6
J03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,163.0,126.0,128.0,248.0,60.0,504.513,696.079,553.435,732.097,460.675,190.052,269.5,285.182,331.208,271.0,288.7,341.679,2693.56,4.24897,82.2945,82678.0,67592.0,536.444,507.227,82.4294,0.817533,0.657258,0.516129,0.508065,0.613302,0.0916495,412116.0,2528.32,19.3681,4962450.0,6241480.0,45070600.0,3807020.0,1871390.0,1147730.0,22050400.0,12523000.0,4269380.0,3666400.0,4.0,12.0,26.0,6.0,14.0,30.0,9108.95,11480.9,135278.0,19756.4,97836.0,33354.5
F06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,116.0,103.0,103.0,157.0,59.0,536.49,919.124,562.98,830.876,531.939,208.14,274.2,298.655,362.625,275.222,302.25,372.263,3022.31,4.85063,115.621,57120.0,49643.0,481.971,492.414,119.491,0.8691,0.738854,0.656051,0.656051,0.668091,0.0905485,407064.0,3509.17,23.8362,5343400.0,8723660.0,55757800.0,5000210.0,1463280.0,977602.0,17053100.0,10796400.0,4250560.0,3541580.0,6.0,14.0,30.0,6.0,15.0,33.0,9491.28,12614.5,147009.0,18351.1,104820.0,41267.6
J07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,237.0,156.0,159.0,389.0,122.0,504.324,689.729,524.258,684.177,450.925,178.091,272.333,293.846,348.32,274.857,300.667,361.297,2676.9,4.67349,63.5359,71937.0,58163.0,372.84,303.532,65.4515,0.808527,0.609254,0.40874,0.401028,0.588025,0.0754168,392550.0,1656.33,13.5949,3337400.0,4390770.0,38062700.0,2231640.0,1721330.0,1012180.0,20226100.0,13421200.0,4001670.0,2662310.0,5.0,13.0,28.0,6.0,15.0,31.0,6488.36,7262.99,85342.4,14946.3,84410.1,25167.8
D07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,3.0,266.0,212.0,214.0,451.0,100.0,516.544,715.737,554.033,808.92,459.431,191.321,274.0,296.556,356.389,275.333,300.714,367.235,2777.87,5.76098,96.1391,68325.0,57486.0,271.16,256.861,95.3421,0.841361,0.5898,0.474501,0.470067,0.634844,0.0690036,728655.0,2739.3,16.688,2633410.0,3402010.0,31646800.0,1835100.0,1602240.0,1017180.0,22826300.0,14740900.0,7091630.0,5579880.0,5.0,13.0,26.0,6.0,14.0,29.0,4798.0,6023.47,85813.1,12354.9,68882.7,33138.5
N06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,141.0,112.0,112.0,185.0,42.0,452.315,734.068,462.462,622.591,447.775,173.38,272.875,293.0,345.611,274.333,297.0,355.609,3093.33,4.39718,92.9645,53281.0,44700.0,399.107,377.879,96.6099,0.838948,0.762162,0.605405,0.605405,0.653535,0.0629575,397880.0,2821.84,21.1418,3274500.0,5197640.0,50359600.0,2966810.0,1213440.0,793027.0,19654700.0,12596200.0,5657320.0,4591090.0,5.0,12.0,26.0,6.0,14.0,29.0,7080.6,8605.98,139395.0,15718.8,112466.0,50511.8
G07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,3.0,274.0,194.0,208.0,569.0,94.0,567.617,603.125,604.077,732.556,419.552,191.387,273.154,296.167,355.623,275.5,302.667,368.667,2772.56,4.1071,67.1825,80935.0,67503.0,347.954,295.383,59.0693,0.83404,0.481547,0.365554,0.340949,0.633481,0.0761093,477655.0,1743.27,16.3577,3644910.0,3639160.0,33261600.0,1976370.0,1981180.0,1255040.0,25724300.0,16490000.0,5008690.0,3823050.0,5.0,14.0,29.0,7.0,16.0,32.0,6469.28,7230.59,93884.2,14656.9,79278.7,24080.2
C08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,328.0,293.0,295.0,436.0,70.0,486.432,647.824,497.955,791.526,443.167,207.869,272.0,290.96,345.423,273.0,293.636,353.4,2799.73,3.64383,62.9116,86530.0,75639.0,258.154,263.811,52.0945,0.874136,0.752294,0.676606,0.672018,0.682792,0.0767224,595330.0,1815.03,17.2652,2388440.0,3107290.0,27705800.0,2312030.0,2072320.0,1414970.0,28029200.0,18442700.0,6158620.0,5265530.0,5.0,12.0,27.0,6.0,14.0,30.0,4829.24,6318.06,85454.9,12161.1,62517.6,20876.7
F07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,310.0,251.0,256.0,491.0,145.0,455.329,580.947,467.993,743.478,439.026,233.334,271.667,292.571,349.344,273.6,298.077,361.576,2709.47,4.08993,57.6548,95902.0,80231.0,319.645,309.361,52.6161,0.836594,0.631365,0.521385,0.511202,0.619633,0.0924229,483520.0,1559.74,14.0968,2770870.0,3439650.0,28124700.0,2268440.0,2446150.0,1515710.0,25449400.0,16399800.0,4597340.0,3565200.0,5.0,13.0,30.0,6.0,16.0,33.0,6038.7,7890.8,82094.8,14693.6,64061.6,17958.3
F09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,1.0,209.0,158.0,161.0,313.0,57.0,459.34,562.615,478.21,709.434,408.074,177.951,271.714,292.7,348.395,273.667,298.429,360.99,2585.32,4.92952,99.0622,88657.0,73130.0,462.848,424.196,88.4593,0.824864,0.667732,0.514377,0.504792,0.6236,0.0804572,544047.0,2603.1,20.0957,3715500.0,4371300.0,39407000.0,2943810.0,2005940.0,1250910.0,26379400.0,15547500.0,4840020.0,3840330.0,5.0,13.0,27.0,6.0,15.0,31.0,7917.13,9597.82,126217.0,16975.4,96568.2,30062.2
M03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,186.0,134.0,140.0,245.0,72.0,488.497,513.464,516.545,599.018,362.682,168.271,270.0,287.5,336.36,271.5,291.188,346.2,3102.42,3.63235,50.8333,60217.0,47514.0,354.582,323.747,45.1935,0.789046,0.759184,0.571429,0.546939,0.523538,0.0590122,304170.0,1635.32,13.9946,2743850.0,2727480.0,32646500.0,2832230.0,1420470.0,743670.0,21105500.0,12602000.0,4866620.0,4117160.0,4.0,12.0,26.0,5.0,14.0,30.0,5549.78,7636.94,113470.0,16604.7,90014.1,34761.6
O07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,203.0,115.0,129.0,360.0,131.0,441.638,828.703,456.684,616.445,425.923,178.619,268.333,282.583,324.529,269.7,285.882,335.414,2737.27,4.17893,43.3744,53157.0,39327.0,341.974,261.857,51.2167,0.739827,0.563889,0.358333,0.319444,0.446824,0.0598114,230244.0,1134.21,10.3793,1887450.0,3424990.0,29431100.0,1463780.0,1193200.0,533150.0,16900600.0,8913850.0,1960140.0,1379840.0,4.0,11.0,25.0,5.0,13.0,29.0,4636.09,5877.83,83254.1,15353.2,69099.6,15194.9
E09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,238.0,181.0,184.0,389.0,95.0,639.512,534.489,752.529,751.851,401.405,226.362,271.333,290.714,343.421,273.25,295.846,355.06,2519.24,4.54331,78.6681,87346.0,71817.0,396.779,367.0,72.8193,0.822213,0.611825,0.473008,0.465296,0.604861,0.0832343,508965.0,2138.51,17.3151,5010900.0,3559030.0,32112400.0,3330070.0,2025610.0,1225210.0,26052200.0,14720000.0,4238870.0,3474790.0,5.0,12.0,27.0,6.0,15.0,30.0,6769.12,8510.95,109463.0,15728.8,80000.1,23037.3
H08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,220.0,163.0,165.0,358.0,133.0,448.178,693.554,454.28,696.691,454.714,171.259,273.5,297.9,360.2,275.889,305.455,373.73,2621.69,3.43287,60.6682,79582.0,65669.0,402.877,361.736,55.8182,0.825174,0.614525,0.460894,0.455307,0.608173,0.0825677,349828.0,1590.13,17.6727,3343970.0,5105270.0,40538500.0,2500130.0,1997080.0,1214570.0,22524800.0,14710000.0,3597440.0,2631480.0,6.0,14.0,30.0,7.0,16.0,33.0,7451.35,9077.64,102386.0,14962.1,89151.5,21802.7
C07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,345.0,312.0,312.0,471.0,177.0,505.675,669.604,518.901,878.209,468.407,197.758,274.875,299.111,360.611,275.714,302.0,369.175,3113.81,4.42542,62.7768,86794.0,75185.0,240.978,251.577,52.1275,0.866247,0.732484,0.66242,0.66242,0.653126,0.0852688,642845.0,1863.32,14.1855,2439010.0,3147360.0,25820300.0,2410660.0,2245360.0,1466510.0,25169500.0,17198600.0,6820070.0,5661980.0,6.0,14.0,29.0,6.0,15.0,31.0,4700.34,6508.3,72955.2,12660.1,55123.8,21859.2
N09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,1.0,236.0,185.0,188.0,404.0,131.0,631.434,1001.71,762.626,660.366,516.607,355.083,270.75,289.625,340.28,273.0,296.0,353.968,2601.01,4.49487,50.1102,66323.0,50813.0,274.665,281.03,55.8008,0.766144,0.584158,0.465347,0.457921,0.512248,0.0724084,322728.0,1367.49,11.1483,3416310.0,4487310.0,31960800.0,2569620.0,1644080.0,842177.0,18901400.0,11630900.0,3010540.0,2074880.0,5.0,12.0,27.0,6.0,15.0,31.0,4552.31,6966.44,80090.6,12113.3,61866.7,16013.5
N07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,1.0,221.0,150.0,159.0,424.0,104.0,562.379,1125.83,682.187,616.503,507.511,178.058,267.8,281.4,323.5,270.4,287.526,340.321,2793.21,4.25901,32.0679,55159.0,39239.0,261.593,249.588,38.1765,0.71138,0.521226,0.375,0.353774,0.455317,0.0610675,185047.0,837.317,7.52941,2391700.0,3947070.0,29136500.0,1623860.0,1224300.0,557442.0,16144800.0,9128290.0,1593000.0,1101090.0,4.0,10.0,24.0,5.0,14.0,29.0,3716.28,5539.8,73053.2,11921.7,57410.6,10018.9
G08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,259.0,216.0,218.0,397.0,92.0,522.778,523.984,565.639,757.384,421.462,189.39,273.889,298.273,362.167,275.8,303.9,374.72,2629.75,4.01912,77.9151,84710.0,72220.0,334.352,327.066,70.6795,0.852556,0.652393,0.549118,0.544081,0.666243,0.0817737,516767.0,1995.24,19.3861,3562960.0,3300580.0,32465100.0,2714080.0,2061090.0,1373180.0,24904600.0,16792500.0,5641880.0,4214880.0,6.0,14.0,30.0,7.0,16.0,33.0,6357.33,7957.86,96156.7,13280.5,77029.7,25880.2
D08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,1.0,226.0,179.0,194.0,316.0,85.0,658.155,698.928,751.696,731.516,449.539,251.067,273.688,297.471,360.576,275.875,303.667,373.308,3198.38,4.9537,94.6903,75211.0,63275.0,353.492,332.792,83.6593,0.8413,0.71519,0.613924,0.566456,0.621884,0.0855178,601786.0,2662.77,19.115,4718290.0,4387070.0,32995400.0,4078270.0,1958100.0,1217710.0,22992500.0,14239300.0,5740480.0,4718070.0,6.0,14.0,30.0,7.0,16.0,33.0,6802.85,8664.15,101737.0,15516.5,73398.3,29590.1
L04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,215.0,173.0,180.0,279.0,59.0,470.642,814.027,479.64,671.694,460.963,204.394,271.5,290.083,341.2,272.286,292.2,347.393,3478.47,3.77684,51.8744,65742.0,57016.0,329.572,305.777,47.6698,0.867269,0.770609,0.645161,0.620072,0.660872,0.0660069,369078.0,1716.64,13.7349,2805860.0,4762010.0,40853300.0,2687780.0,1593330.0,1052990.0,23671200.0,15952700.0,6227210.0,5356190.0,5.0,12.0,27.0,5.0,13.0,29.0,6086.64,7410.85,110099.0,16229.8,88626.1,34595.6
G06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,133.0,120.0,120.0,186.0,52.0,485.878,780.507,503.881,797.804,488.899,193.38,273.333,295.444,352.426,274.0,297.647,358.889,2900.11,6.15154,132.466,63749.0,56156.0,467.967,479.316,138.624,0.880892,0.715054,0.645161,0.645161,0.695714,0.0796884,497991.0,3744.29,21.5338,4292740.0,6649420.0,52267400.0,3838590.0,1469460.0,1022320.0,18585000.0,12829000.0,6341590.0,5153740.0,5.0,13.0,27.0,6.0,14.0,29.0,8519.36,11048.6,139737.0,16235.0,106908.0,52846.6
F08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,3.0,224.0,186.0,191.0,384.0,73.0,516.285,532.792,551.498,705.227,415.219,201.64,272.0,293.75,353.676,274.333,300.071,367.15,2675.18,4.37823,70.3839,89228.0,73854.0,397.065,398.339,67.0268,0.8277,0.583333,0.497396,0.484375,0.619276,0.0949825,416441.0,1859.11,16.0759,3901360.0,3769040.0,30924800.0,2933450.0,2181830.0,1351160.0,23067200.0,14225300.0,3649680.0,2791620.0,5.0,13.0,30.0,7.0,16.0,33.0,7264.28,9740.32,102979.0,15471.5,74478.2,19108.3
I04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,1.0,169.0,152.0,168.0,232.0,48.0,481.373,551.456,499.369,660.145,427.282,192.606,272.333,292.875,351.789,273.333,295.909,360.368,3066.74,4.54465,85.5148,68952.0,60646.0,398.987,408.0,85.6627,0.879539,0.728448,0.724138,0.655172,0.693446,0.0855008,401859.0,2377.86,18.8166,3644300.0,4024420.0,36470100.0,3668450.0,1768030.0,1226030.0,19923800.0,14339400.0,5883890.0,4693470.0,5.0,13.0,29.0,6.0,14.0,32.0,8066.0,10461.7,117892.0,15946.6,85353.7,35023.1
