,Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Big,Nuclei_Number_Dead,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Number_Total,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea,Class,CPD_ID,Experiment,Exp_CPD
289,p3,F11,Tripli;DMSO,0.647803472,0.766441682,0.84269334,0.835621778,0.702855736,0.663363823,0.998499048,1.135439171,0.941974711,1.207826678,1.239460468,1.011924317,0.911570274,1.071152239,0.972777724,1.038915568,1.016408738,0.968376094,1.050608283,1.088884063,0.909417321,1.020931596,1.234092045,0.920687141,1.114206719,1.009114827,0.96812454,1.079888587,1.280831835,0.977362484,1.288791499,0.956584487,0.953230059,0.957088852,0.954424823,1.999378707,2.020494207,1.99868302,1.896239356,2.412955569,2.393325776,2.351645085,2.493395236,1.126207102,1.137957367,1.124126338,1.131697419,1.60632677,1.609708756,1.632755898,1.577148509,1.133354367,1.134612322,1.133970471,1.133313888,0.896013527,0.871369922,0.898949993,0.870657884,0.997037316,0.984457521,0.998552761,0.987745219,0.996436288,0.994567926,0.996280994,0.995677621,1.085741065,1.085536432,1.086084415,1.085536432,1.096661295,1.093344438,1.094018115,1.092112714,2.348541391,2.348580877,2.348782866,2.348580877,2.389164157,2.382499414,2.355674683,2.400390618,1.33961977,1.579894028,1.213412085,1.141704796,1.290740462,1.091733469,1.104993325,1.009941348,1.117808177,0.92871617,1.083712159,1.099852327,1.105631729,1,1.085057393,1.113480343,1.08929175,0.813329867,1.11151085,1.032429317,0.94157857,1.04587423,1.036980077,0.860913726,1.011735852,1.169431606,0.842036156,0.88370531,0.890205389,0.999849154,0.953462731,0.962475909,0,1.274193548,0.953846154,0.956834532,1.070422535,1.088607595,1.08226691,1.063352045,1.171610112,0.934743316,0.961812788,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
290,p3,G11,Tripli;DMSO,0.869744166,0.510591443,1.072681095,0.951092787,0.587087906,0.489740804,0.941376171,1.028216543,0.966155929,1.005796196,1.093041263,1.046833539,0.911552354,1.009564779,0.879687994,1.01562925,0.998538813,0.950483698,1.041936353,1.001307089,0.931577668,1.002073621,1.114470059,0.937310778,1.119752451,1.035898783,1.07737731,1.153042838,1.052475584,0.91908242,1.039453006,0.963522634,0.961584063,0.963190176,0.961502303,0.880495696,0.824614036,0.751395857,0.674444187,0.590805167,0.565695183,0.602678927,0.622185226,1.074415136,1.084822536,1.081925153,1.08779393,1.427544466,1.428710804,1.472115163,1.422824979,1.114549983,1.11495289,1.118009279,1.117056291,0.951492521,0.942700378,0.94533321,0.928446236,1.023917343,1.020139155,1.020955871,1.016814824,0.999893094,0.998667324,0.999088407,0.99909665,0.985315157,0.985228284,0.986028562,0.985228284,1.084938995,1.080950868,1.083636594,1.081539827,0.616535413,0.616414458,0.622134632,0.616414458,0.597394156,0.586726504,0.604799706,0.605507555,1.058867304,1.133483997,1.082741817,1.145564255,1.258714696,1.024956033,1.050136028,0.976018018,1.086424274,1.017193282,1.043328776,1.054153269,1.077492287,1,1.062395831,1.083250021,1.040486193,1.040140877,1.074025625,1.055767739,1.008231368,1.01016498,1.021278258,0.910646447,1.07312948,1.231940714,0.950183448,0.833613318,0.838017262,0.993785569,0.942044204,0.952225015,0,1.048387097,0.989349112,0.990407674,1.169842585,1.182640145,1.177330896,1.169206095,0.954237666,1.017401644,0.968325863,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
291,p3,H11,Tripli;DMSO,0.989558309,1.136592434,0.983272793,0.9403156,1.183452084,1.129765049,0.937421795,0.963722262,1.091080815,0.942048566,1.004111557,0.828855151,0.787255734,0.955215529,0.900306815,0.880489966,0.878183389,0.932134668,1.002186862,1.000604833,0.983341718,1.001380313,1.168651522,0.842247256,1.065079569,0.921592292,0.977264666,0.994797219,0.97091978,0.973671867,0.958243036,0.967867658,0.967397805,0.968665295,0.965504597,0.560579428,0.423631919,0.419521624,0.508412577,0.319977117,0.314770034,0.321618862,0.311669636,1.072696084,1.067304554,1.065299773,1.082150221,1.480652371,1.448703036,1.502883433,1.491846474,1.084902026,1.080077466,1.083576519,1.086342184,0.902320047,0.903039886,0.911269208,0.872938169,0.980871585,0.98126494,0.985375335,0.969547716,0.99974985,0.999643877,0.999826313,0.999097712,0.885440473,0.884719932,0.885212865,0.884721996,1.054016056,1.047594522,1.050796632,1.050909875,0.342400897,0.331369767,0.331599634,0.331369767,0.325070823,0.316954895,0.319477878,0.311940919,0.978977391,0.993634886,1.061158876,1.039921442,1.174214787,0.981279875,0.947356326,0.855575434,1.041104393,1.018975571,0.875333904,0.998136049,1.036857805,1,1.029676262,1.03959458,0.864013576,1.074091307,0.986062247,1.001806846,0.994359118,1.020282356,1.028517322,1.137084143,0.965116239,1.006894449,0.89918722,0.814065011,0.826111074,1.00815798,0.862782365,0.876193782,0,1.112903226,0.906508876,0.916067146,1.113504557,1.016274864,1.016453382,1.097032879,1.043559063,0.983436174,0.980113169,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
292,p3,I11,Tripli;DMSO,0.642638608,1.019841875,0.88396093,0.966904954,0.981873582,0.999217219,0.966006352,1.091311443,0.930544604,1.02315788,1.158801026,0.756658422,0.762617031,0.842369719,0.820695613,0.851483069,0.8546563,0.895075433,1.013340382,0.95970148,0.801633042,0.955094658,1.320440987,0.886894259,1.047384665,1.007468603,0.850546264,1.000007508,1.195821389,0.931731013,1.125661256,0.985602766,0.984211115,0.984924778,0.985122078,1.520084496,1.22246091,1.355494602,1.453629767,1.338118295,1.376285148,1.323690859,1.351133964,1.008701785,1.02373804,1.012585154,1.019873685,1.20539689,1.219636824,1.250776885,1.195647918,1.048528728,1.050782619,1.051484334,1.050167437,0.982263872,0.973027482,0.977489889,0.96878876,1.015217871,1.011372903,1.013119239,1.013076122,1.004365244,1.003556456,1.003683216,1.004514626,0.976706161,0.976706219,0.977116906,0.976706219,1.025489925,1.022931574,1.024824158,1.022070079,1.347668518,1.347694788,1.347769163,1.347694788,1.355031326,1.374219823,1.34546723,1.347111757,1.229897216,1.379068481,0.967157021,1.055211849,1.097272231,1.095608308,1.094171919,1.134500588,1.05759241,0.916727368,1.139026279,1.053735683,1.051644455,1.000011396,1.041584019,1.055480972,1.138938902,0.839577069,1.078993212,1.218961841,1.053764932,1.008182149,0.966305268,0.889939008,0.923770353,0.996653434,0.711410039,0.855198453,0.85562286,0.990230948,0.882416687,0.884668285,1,1.169354839,0.99408284,0.990407674,1.141673571,1.084990958,1.071297989,1.145148356,1.048441104,0.981579723,0.958477843,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
293,p3,J11,Tripli;DMSO,0.917588529,0.161197758,0.854035846,0.924764626,0.145154528,0.150062358,0.889656029,0.927752482,1.602185108,0.93605468,0.948657929,0.844769242,0.889038226,0.97889079,1.023770874,0.808077761,0.810262866,0.969411394,1.000684902,1.032784789,0.94345684,1.001142908,1.263561949,0.784447612,0.896482881,0.816627868,0.760778139,0.797797264,0.946805306,1.05384563,0.934221514,0.985409825,0.985892056,0.985921306,0.985562876,0.415955764,0.379742217,0.453278001,0.479048408,0.305736253,0.303886547,0.292767186,0.291298455,1.004389461,0.997173888,0.999351205,0.999334499,1.431873717,1.407847474,1.461827443,1.40555125,0.999850548,0.994524536,0.999329124,0.996373918,0.873707743,0.872551331,0.880784702,0.859086516,0.927230635,0.926099485,0.930798705,0.922896614,1.003514208,1.004191215,1.003408475,1.004633586,0.751181414,0.751289455,0.751517366,0.751289455,0.978196897,0.971498077,0.975754667,0.972314673,0.316239576,0.31624,0.316300178,0.31624,0.309825892,0.309175233,0.302947678,0.299860003,0.935929704,0.981818797,1.070621537,1.027832332,0.966082917,0.958474119,0.88561145,0.474955562,1.033390452,0.978941862,0.652320563,1.006153694,1.029944566,1.000014245,1.024110959,1.032167919,0.710967626,0.831261764,0.989331924,0.858905757,0.888703968,0.980312676,1.025168798,1.070237697,0.995084514,1.141584266,0.817526235,0.898498113,0.903519788,1.013217979,0.862765564,0.866210209,0,1,0.81183432,0.81294964,0.908036454,0.824593128,0.81535649,0.890136327,1.121025628,0.953978638,1.009380186,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
294,p3,K11,Tripli;DMSO,0.691858159,0.951285082,0.896626934,0.878304582,0.93043025,0.863581309,0.885043939,0.998049597,0.898490607,0.809890615,1.037548867,0.872221655,0.918732503,0.839576495,0.883722452,1.0345578,1.04913242,0.876841546,0.926782607,0.830646765,0.881422635,0.919481742,1.168501165,1.059139286,1.161787494,1.12443632,1.066132421,1.081007222,1.023769496,0.904265497,0.927764397,0.961728285,0.960390634,0.961398997,0.960207214,1.217400032,1.253782477,1.21038993,1.181869388,0.967340768,0.93335192,0.94675801,0.976152906,1.030777651,1.042907306,1.0364505,1.046435003,1.365981788,1.378381785,1.411991935,1.380189256,1.107781468,1.10831162,1.1107778,1.110448056,0.998048763,0.998913411,0.991914562,0.983977131,1.050638565,1.052064967,1.047575658,1.048729788,1.002473586,1.001577876,1.001783186,1.001903886,0.986467153,0.986330435,0.986365124,0.986330435,1.08748537,1.083054816,1.086071397,1.083804924,0.968510288,0.968490005,0.96852549,0.968490005,0.962568915,0.948288128,0.950982192,0.956715456,1.109167506,1.186446201,0.801490766,0.906167236,1.165351714,0.976890457,0.959543081,0.903788366,1.00066114,1.052102908,0.922230496,0.983133335,1.000595307,1,1.000478494,1.000637931,0.909576927,1.361600062,0.97305166,0.967591731,0.987282708,0.963739658,0.996626536,0.940107586,0.900546663,0.943665994,0.873412138,0.82341319,0.824693988,1.002323228,0.794527424,0.784582484,2,0.907258065,1.21183432,1.208633094,1.463131732,1.236889693,1.202925046,1.449879711,0.723380623,1.105187643,0.942963553,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
295,p3,L11,Tripli;DMSO,0.637135423,0.959178615,0.892338964,0.914521878,0.911847923,0.88484017,0.868745575,1.004237083,0.885767387,0.844859634,1.038333667,0.813979613,1.122293506,0.851302218,1.135504147,0.950661341,0.997235592,0.838628916,0.882007004,0.861170534,0.920347614,0.96620019,1.381839569,0.918017144,1.061253818,0.968196577,0.823519553,0.8493596,1.028074438,0.83051504,0.979006823,0.985457417,0.985752952,0.985511123,0.984630568,1.40958034,1.369111774,1.303743918,1.351857129,0.955319387,0.922987094,0.968757041,0.957404171,0.969016651,0.978559401,0.968850453,0.988725631,1.181892816,1.171835016,1.208215193,1.196363748,1.035207572,1.034671568,1.036228977,1.039125023,1.010727426,1.018715467,1.010360726,0.993973352,1.026291956,1.030664529,1.026026778,1.022884214,1.006442276,1.006416057,1.006071675,1.006265033,0.909595212,0.90947912,0.909480405,0.90947912,1.019451165,1.014555961,1.017213533,1.016790943,1.01488027,1.014856487,1.014868564,1.014856487,0.992409549,0.979437542,0.996754177,0.984127347,1.167401348,1.268607236,0.768787155,0.804510249,0.984877381,0.925162898,0.868294496,0.853797919,0.977638825,1.086256998,0.811572618,0.970848724,0.979951607,1,0.983856448,0.978462681,0.81209688,1.450438469,0.977787141,0.950833076,1.011625303,0.976347015,0.999012402,1.002052747,0.851223016,0.850282222,0.831443001,0.845339976,0.845265408,1.000442275,0.665838507,0.664574809,0,1.205645161,1.098224852,1.09352518,1.289146645,0.915009042,0.899451554,1.279871692,0.989337549,1.004054518,0.965341139,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
296,p3,M11,Tripli;PEP005,1.164835111,0.304144422,1.049381749,0.896937623,0.343538225,0.276893035,0.768296792,0.834528393,1.183556163,0.63253988,0.791306006,0.930183287,1.388755481,0.898265538,1.284113525,0.994459871,1.051970875,0.910278212,0.838584424,0.775868788,0.93709902,0.887642102,1.174320852,0.987857315,0.856588973,0.912452217,0.782164865,0.726378774,0.74737865,1.111915297,0.653838956,1.04249197,1.045380207,1.043266041,1.046298138,15.8343728,13.89698575,15.33808015,14.650608,14.15112144,14.49665842,13.85035788,14.64927721,0.750101931,0.763337554,0.74363001,0.756250489,0.6790594,0.705243708,0.683988489,0.689062691,0.830727333,0.830856262,0.828843346,0.829044994,1.087807834,1.109935112,1.097814526,1.110364262,0.969398009,0.978395354,0.973438399,0.982267834,0.990838202,0.988926211,0.991097754,0.990302131,6.728911571,6.728344482,6.728651823,6.728344482,0.833797614,0.83125678,0.830432047,0.830015454,14.63918038,14.63424666,14.63637895,14.63424666,14.84348185,15.02178536,14.66333762,14.92311624,0.878881295,0.848199373,0.645796589,0.764415052,0.741187177,0.767902276,0.660655976,0.479001002,0.750021685,1.389498053,0.465936061,0.740215398,0.775857434,1,0.819525338,0.759214297,0.444696233,1.416674649,0.656854274,0.723727477,0.923328798,0.891469803,0.96811254,0.813357479,0.907287802,0.776273662,0.907701408,0.931428999,0.931203266,0.996147792,0.690301078,0.687579496,0,0.677419355,1.088757396,1.083932854,1.154929577,0.853526221,0.837294333,1.151563753,0.688262592,1.118541671,0.985931027,Ctrl,PEP005,p3_Ctrl,p3_Ctrl_PEP005
297,p3,N11,Tripli;DMSO,1.223362127,1.4193042,1.087429238,1.0192157,1.64880066,1.457930263,0.911253096,0.957708223,0.848310205,0.815072683,0.964296305,0.82447592,1.078953761,0.871123366,1.101631488,0.911996251,0.940718252,0.892786356,0.910401596,0.871172605,0.874025567,0.939793562,1.381547701,0.916217798,0.979746022,0.933615784,0.76043514,0.809358999,0.958705602,0.819227842,0.887995477,1.002517233,1.002008549,1.001775749,1.002023252,1.380599405,1.29332642,1.418444353,1.386680362,1.318685531,1.343429535,1.282538556,1.353094463,1.062154032,1.074882191,1.07248813,1.076062844,0.67711912,0.723024373,0.703817318,0.720787617,0.982411159,0.985586693,0.9868172,0.987008267,1.001194367,0.991889024,0.990227148,0.97905892,0.995828919,0.991776968,0.990879547,0.989523902,0.984702951,0.981728381,0.983708164,0.982228805,1.900575378,1.900686677,1.901271811,1.900688741,1.002123849,1.007067951,1.001951203,1.007759783,1.308806347,1.308579883,1.309195971,1.308579883,1.315214033,1.326342021,1.295568203,1.315580071,0.929959486,0.956325896,0.753552703,0.808295994,0.880989499,0.969285438,0.950546647,0.92980841,0.92529891,1.073248223,0.920111295,0.930365691,0.933018397,1,0.946069338,0.928047074,0.91291571,1.195562683,0.88398073,1.030097903,1.065920288,0.963803738,0.962865299,0.879981778,0.88328907,0.848961453,0.8107354,0.847747532,0.844698869,0.976641498,0.69254404,0.696448513,1,1.274193548,1.029585799,1.021582734,1.176470588,0.889692586,0.881170018,1.196471532,1.080045517,0.969561788,0.940496321,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
298,p3,O11,Tripli;DMSO,1.188692793,1.555852146,1.085813003,1.067560345,1.823638571,1.716491405,0.964900144,1.029851909,0.896213714,0.939479758,1.010460161,0.790982592,1.491497716,0.834200434,1.480277449,1.007856371,1.089344687,0.882042652,0.887295329,0.933801233,0.923687976,1.033030869,1.754219936,1.044612177,1.13301077,1.059440789,0.692568239,0.775214343,1.027044361,0.882121795,1.045670673,0.979008053,0.978437674,0.979197634,0.979230462,21.82220502,20.8610036,21.43778217,22.34054538,23.91684704,24.426881,23.34242609,24.61698725,1.01560738,1.037496573,1.01599133,1.036087115,1.131178733,1.129942333,1.153952469,1.11256679,1.084466955,1.088289069,1.085640753,1.088213402,1.045346563,1.045203633,1.045215091,1.03793288,1.068494068,1.069843054,1.068416394,1.070388657,0.967155608,0.962095427,0.966965794,0.963000885,8.880438171,8.88141967,8.881510687,8.88141967,1.065128871,1.062654554,1.062851147,1.062008848,22.99431252,22.98559622,22.9887664,22.98559622,23.56546438,23.80653522,23.24699835,23.62023124,0.905854135,0.921903214,0.729643745,0.744538576,0.920319387,1.093696721,1.072285777,1.159675299,0.99933886,0.842142428,1.098279816,1.027086125,0.999404693,1,0.999521506,0.999362069,1.101729407,0.61423405,1.020638571,1.07948016,1.055526462,0.963084207,1.087497236,0.959302178,0.764356354,0.792884356,0.718966808,0.925001581,0.9298986,0.996247329,0.564300355,0.573791343,1,1.995967742,1.18816568,1.189448441,1.269262635,0.766726944,0.767824497,1.265437049,1.399327403,0.848151244,0.931714648,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
299,p3,P11,Tripli;Prostratin,0.842138186,0.424571004,1.02295301,1.008627375,0.473439254,0.442525337,0.830613183,0.961210218,0.981409595,0.768235207,0.868352642,0.691004575,1.164581915,0.707695131,1.129697771,0.863532916,0.933313588,0.927488609,0.822199217,0.818119822,0.935969402,0.931331004,1.236400462,1.109377032,0.908416653,0.995571356,0.787843827,0.785432214,0.862610174,0.8828718,0.791794692,1.048758684,1.052412079,1.048410698,1.05230808,0.518875364,0.381084218,0.527093311,0.506529273,0.354934467,0.36654682,0.342715649,0.336589176,0.726273219,0.747816779,0.727299537,0.748264478,0.530754054,0.547146434,0.551858719,0.55122772,0.844659582,0.847091538,0.845943197,0.84828315,1.200690808,1.238096214,1.198521607,1.223039247,1.038361045,1.05404031,1.037577453,1.052039152,1.021603981,1.023339078,1.021031911,1.023927358,0.731399303,0.731555994,0.731645776,0.731555994,0.848466379,0.846404477,0.847471932,0.847255762,0.384033611,0.384043769,0.384077406,0.384043769,0.375514003,0.381558778,0.368644024,0.36306528,0.990092175,0.913769073,0.557576136,0.646841088,0.643606321,0.863498185,0.7453252,0.645996538,0.785788771,1.100224723,0.553770289,0.80733736,0.807933582,1.000014245,0.845353309,0.793667343,0.53387692,0.826673667,0.752393915,0.884337595,1.006555921,0.829775041,0.984790318,1.017139033,0.787590378,0.734059588,0.749522145,1.028027818,1.037718461,1.003262166,0.697122372,0.709583885,2,1.112903226,1.2,1.206235012,1.161557581,0.860759494,0.862888483,1.149959904,1.008880234,0.996623191,0.976417548,Ctrl,Prostratin,p3_Ctrl,p3_Ctrl_Prostratin
300,p3,A12,Tripli;DMSO,0.623541753,0.395322351,0.983342885,1.093860379,0.424015441,0.439944274,1.122513416,1.114549915,1.137508652,1.163314699,1.097180063,1.347840762,1.087665118,1.300877023,1.09337628,0.99873684,0.960236949,1.25148357,1.123033791,1.068413105,1.222709397,1.13294284,0.704933909,0.941840487,0.719247709,0.859697317,1.094067298,0.999992492,1.08444682,1.186586551,1.210907679,1.062251669,1.06637312,1.062290086,1.064903993,0.81341802,0.72527269,0.676382947,0.759338657,0.950880421,0.975765434,0.945769472,0.990214457,0.785952256,0.782539455,0.782933734,0.791613383,0.646780408,0.635033138,0.660049566,0.657080801,0.800508137,0.79667841,0.800756442,0.801018172,1.011840856,1.037556508,1.01367459,1.008121771,0.912618203,0.9227067,0.913347653,0.913816529,1.01818404,1.020996413,1.017909756,1.020928937,0.699944465,0.699921776,0.699872705,0.699921776,0.79171325,0.787464706,0.789843288,0.790314154,0.98511973,0.985143513,0.985131436,0.985143513,1.007590451,1.020562458,1.003245823,1.015872653,1.223069058,1.25962526,1.208476507,1.285115547,0.845719215,1.012186629,1.047385052,1.081140389,1.050445161,1.045167477,1.039601649,1.031391054,1.045236906,1.000011396,1.036424419,1.048592267,1.045018384,1.204090722,1.05199063,1.055528122,1.018795767,1.025172605,0.935935783,1.007924166,1.161525557,0.955571447,1.255853077,1.01482406,1.029298779,0.954307105,1.162667277,1.165176281,1,0.475806452,0.755029586,0.762589928,0.704225352,0.915009042,0.903107861,0.732959102,0.744890644,1.097008215,0.997545836,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
301,p3,B12,Tripli;DMSO,1.231036405,0.592200529,1.161149341,0.896354964,0.739075351,0.564706928,1.199825457,0.937157603,1.424044808,1.120080106,0.972864144,1.190911971,0.983363798,1.138162761,0.985432865,0.983385,0.947535481,1.129550353,1.020019488,1.223426927,1.140385051,1.061983827,0.835129506,0.956671744,0.870110915,0.87169051,1.117207993,1.039820418,0.944257325,1.624217972,0.988329299,1.010267017,1.012196898,1.011018388,1.013239556,12.00271457,10.64711075,11.10725808,11.12991617,11.73632777,12.05863091,11.52408301,12.19685112,1.015585341,1.008772044,1.002410864,0.997996973,0.554529767,0.57270345,0.55730222,0.56130644,0.931979409,0.928395329,0.929058593,0.925615119,0.99665971,1.014543376,1.009979697,1.01954095,0.969390566,0.97724752,0.975216188,0.98318251,0.979044828,0.977506914,0.979641784,0.978928736,5.463946471,5.462955128,5.463531068,5.462975767,0.941994249,0.945805071,0.937089104,0.943332396,11.74486151,11.7416484,11.74541969,11.74167601,11.97839383,12.1368113,11.85357077,12.06268191,0.887105528,0.931970025,1.540707705,1.0501677,1.139110686,1.015202804,1.035962081,1.094850996,0.91937371,1.078498227,1.102355203,0.965875658,0.927711846,1.000025641,0.941798217,0.922339018,1.120582493,1.455825254,0.932791247,1.030679138,1.10894148,1.058750725,0.93784115,1.253114974,1.083800942,0.87035825,1.205260332,1.14457911,1.151580909,1.01040835,1.275749964,1.295378798,0,0.572580645,0.849704142,0.851318945,0.743993372,1.001808318,1.001828154,0.731355253,0.86191808,1.05250721,1.071442573,Ctrl,DMSO,p3_Ctrl,p3_Ctrl_DMSO
