Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Dead,Nuclei_Number_Living,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea,Class,CPD_ID,Experiment,Exp_CPD
p2,I07,MLi;WT,0.137067,0.0686594,23.4923,21.2963,3.85018,3.58782,574.981,377.869,437.75,7321550.0,485.098,7.5122,1.36043,1276.85,260.629,104702,96172,18519.6,13138.4,19375.9,4666.6,4293.01,1.84535,1518600.0,3177650.0,945968.0,1721980.0,699761.0,423.029,432.972,1816070.0,0.887717,0.884316,0.888445,0.884002,0.721347,1.11004,0.766763,0.949486,432.619,372.438,428.718,400.092,0.0636155,0.0696263,0.0623297,0.0700894,1.01463e-06,1.22135e-06,9.7368e-07,1.23234e-06,0.140574,0.144869,0.139601,0.145237,-0.427931,-0.379958,-0.43831,-0.375804,0.271677,0.256528,0.274774,0.255184,0.982511,0.980447,0.982944,0.980293,0.124568,0.124581,0.124527,0.124581,0.127658,0.130099,0.127103,0.130279,1.83854,1.83991,1.83873,1.83991,6.74347,6.31766,6.71619,6.51461,370.775,492.081,16002.0,10000.9,2624330.0,361.196,481.053,-3.07131,962.759,55.3336,-2.89004,482.093,621.765,221.466,414.202,799.675,-2.93638,48.6549,96.7225,4562980.0,12144.5,476.834,344.245,395.68,6256.51,2650.38,472.715,0.222222,0.195122,0.444444,0.441734,80,369,82,72,164,369,163,0.178174,0.821826,1817.44,WT,MLi,p2_WT,p2_WT_MLi
p2,J07,MLi;WT,0.433449,0.269526,22.3373,20.2486,14.0617,12.8545,560.125,344.627,436.539,7289420.0,402.834,11.2281,1.30769,1755.18,229.144,100045,92345,24596.1,18394.4,21151.6,4387.13,4601.99,1.98594,1401980.0,3511170.0,864537.0,1768020.0,759329.0,407.604,443.749,1875790.0,0.877097,0.873679,0.877468,0.873589,5.35878,6.17751,5.31054,6.21055,2245.09,2135.76,2249.24,2134.49,0.0700636,0.0764026,0.069407,0.0765792,8.94458e-07,1.08971e-06,8.71199e-07,1.09643e-06,0.149953,0.15441,0.149499,0.154519,-0.453524,-0.407896,-0.45814,-0.406777,0.290179,0.275819,0.291583,0.275454,0.965044,0.961268,0.965478,0.961148,1.2201,1.22018,1.21978,1.22018,0.138919,0.14203,0.138604,0.142107,10.0736,10.0623,10.0582,10.0623,35.6574,34.857,35.6565,34.8479,330.793,371.497,17341.5,14167.1,2878680.0,360.742,479.427,-2.90902,965.565,55.0662,-2.66601,493.082,623.284,221.476,414.939,801.865,-2.75838,57.2541,104.693,5919750.0,15613.9,468.427,345.043,393.917,7009.4,2505.72,460.007,0.141439,0.116625,0.411911,0.409429,41,403,57,47,166,403,165,0.0923423,0.907658,1864.52,WT,MLi,p2_WT,p2_WT_MLi
p2,K07,MLi;WT,0.471617,0.145518,22.0747,24.4851,7.89038,8.73069,600.484,330.117,637.232,7841130.0,420.851,6.53947,1.25915,1189.42,260.771,90396,85533,17893.7,14160.8,23752.5,4917.63,4453.62,2.12052,1359920.0,3420370.0,835489.0,1612980.0,636868.0,414.155,928.612,1844490.0,0.882322,0.8788,0.882574,0.878392,7.62272,8.77695,7.53483,8.95102,2779.01,2629.47,2791.97,2612.04,0.0712163,0.0772991,0.0705574,0.0779188,9.63115e-07,1.17447e-06,9.49749e-07,1.20057e-06,0.143203,0.147419,0.142812,0.147881,-0.40436,-0.357735,-0.408697,-0.352599,0.264619,0.249436,0.265981,0.247693,0.964098,0.960337,0.964436,0.959934,1.31825,1.31865,1.31825,1.31865,0.131763,0.134776,0.131493,0.135097,13.0541,13.06,13.0548,13.06,45.5268,44.469,45.6211,44.3445,317.456,389.501,20244.2,10893.7,2915160.0,359.736,497.686,-3.34421,986.258,61.6208,-2.90499,497.993,634.389,221.325,420.208,817.973,-3.03321,68.172,98.8352,5235930.0,14474.6,497.256,333.846,395.344,4909.92,2391.41,443.631,0.231707,0.179878,0.439024,0.435976,60,328,76,59,144,328,143,0.154639,0.845361,1839.66,WT,MLi,p2_WT,p2_WT_MLi
p2,L07,PFE;WT,0.0657528,0.0177112,17.1436,19.67,0.726533,0.804584,557.509,513.32,432.983,12333900.0,580.029,10.7833,1.71656,1676.53,299.459,100592,94030,23902.0,20000.3,24027.7,4651.87,4640.73,2.07265,1434120.0,3027490.0,820011.0,1460690.0,575450.0,381.728,442.922,1771500.0,0.895968,0.892708,0.896272,0.892868,3.33444,4.67661,2.30685,4.52226,1737.57,1618.94,1824.96,1623.84,0.0612746,0.0669212,0.0607069,0.0667819,8.87993e-07,1.07434e-06,8.693e-07,1.06586e-06,0.130816,0.134827,0.130409,0.134716,-0.409949,-0.362335,-0.414774,-0.363663,0.257739,0.24297,0.259222,0.2434,0.983619,0.981738,0.983788,0.98179,0.182211,0.182327,0.182224,0.182327,0.118882,0.121278,0.11862,0.121176,7.23611,7.24168,7.23698,7.24168,26.9165,26.0754,27.5456,26.1106,540.26,621.942,20358.5,15925.5,2565180.0,335.039,413.168,-2.50116,814.81,69.8756,-1.9522,426.586,542.007,221.76,375.953,684.339,-2.06123,68.5458,80.9789,4932880.0,14219.6,472.512,323.369,381.585,6405.9,2742.8,452.694,0.191083,0.130573,0.401274,0.394904,38,314,60,41,126,314,124,0.107955,0.892045,1829.76,WT,PFE,p2_WT,p2_WT_PFE
p2,M07,PFE;WT,0.457828,0.319216,23.8005,22.4681,18.0136,16.9021,592.7,324.419,419.305,8650740.0,382.669,7.89831,1.72614,1616.92,378.88,95398,91310,23096.2,15556.7,26665.3,4746.66,4548.85,2.35431,1362680.0,2693200.0,808948.0,1143940.0,459434.0,393.792,413.635,1791300.0,0.907114,0.90358,0.907434,0.904358,9.40008,11.0015,9.03197,10.4966,2745.49,2528.23,2795.09,2605.52,0.0550134,0.0610713,0.0543121,0.0596938,7.35382e-07,9.21534e-07,7.27106e-07,8.88459e-07,0.116621,0.120835,0.116107,0.119872,-0.40169,-0.344527,-0.408934,-0.357702,0.238645,0.221506,0.240746,0.225598,0.971623,0.967907,0.971917,0.968644,1.23378,1.23432,1.234,1.23432,0.106199,0.108727,0.106003,0.108223,13.9389,13.9455,13.9412,13.9455,47.5404,45.9722,47.9048,46.5337,313.628,359.448,22548.8,12088.9,2277430.0,357.184,475.58,-3.37306,876.023,49.2249,-2.93012,451.225,574.718,221.011,391.314,731.92,-3.05341,46.2585,82.2188,4542360.0,12741.4,496.564,326.063,400.573,6196.56,2862.19,364.415,0.244813,0.215768,0.419087,0.419087,57,241,59,52,101,241,101,0.191275,0.808725,1633.96,WT,PFE,p2_WT,p2_WT_PFE
p2,N07,PFE;WT,0.489754,0.160892,21.6575,21.2937,8.19723,8.11135,601.678,339.563,447.448,6994150.0,391.888,6.67123,1.6971,1107.96,313.195,80881,75480,16738.3,12227.0,20597.5,4765.23,4355.29,2.1702,1221900.0,2492300.0,794752.0,1148420.0,518280.0,407.631,466.736,1775350.0,0.910641,0.907846,0.910882,0.907358,1.73697,1.9468,1.69865,1.98838,497.314,467.181,502.373,461.042,0.057405,0.0625476,0.0568416,0.0635173,4.97423e-07,6.1488e-07,4.84958e-07,6.34297e-07,0.114609,0.118116,0.114302,0.118756,-0.430953,-0.383476,-0.436019,-0.374721,0.24704,0.233467,0.248516,0.230859,0.973803,0.970928,0.974124,0.970417,0.510199,0.510419,0.510631,0.510419,0.10597,0.108573,0.105768,0.109067,2.48658,2.48794,2.48976,2.48794,8.49027,8.27202,8.53325,8.22706,325.026,364.392,17092.7,9080.06,2068220.0,374.453,503.975,-3.55993,1116.68,55.5433,-3.04077,532.939,704.942,221.602,454.321,919.76,-3.18021,59.6395,114.384,4207250.0,11151.5,498.849,326.791,395.404,5499.01,2637.84,412.614,0.302905,0.26971,0.502075,0.493776,14,241,73,65,121,241,119,0.054902,0.945098,1925.54,WT,PFE,p2_WT,p2_WT_PFE
p2,O07,PFE;WT,0.478959,0.249276,23.2495,21.6913,13.6998,12.8521,610.12,340.635,431.467,7605740.0,398.946,7.44,2.02521,1184.48,354.265,88836,84315,18270.5,13358.8,22328.1,4997.58,4483.21,2.19635,1370290.0,2612390.0,854966.0,1189430.0,520052.0,409.878,432.877,1837570.0,0.904462,0.901697,0.905056,0.900975,6.54578,7.38253,6.42274,7.66053,1986.13,1866.76,1999.62,1835.06,0.0620037,0.0671074,0.0609868,0.068418,6.21047e-07,7.52233e-07,5.95999e-07,7.87703e-07,0.121345,0.124735,0.12061,0.125612,-0.408154,-0.36315,-0.416923,-0.35164,0.24564,0.232054,0.248118,0.228446,0.97041,0.967437,0.971006,0.96668,1.06288,1.06229,1.06199,1.06229,0.11188,0.114329,0.111332,0.114945,9.88903,9.87381,9.87048,9.87381,33.9223,33.0246,33.9846,32.7942,327.108,375.027,18748.5,9851.25,2193580.0,365.902,490.614,-3.32255,1023.7,51.3143,-2.957,499.662,654.456,221.0,429.701,847.104,-3.07269,55.0106,104.712,4154700.0,10992.5,505.205,330.46,385.851,4528.81,2480.02,438.622,0.315126,0.268908,0.491597,0.487395,52,238,75,64,117,238,116,0.17931,0.82069,1821.37,WT,PFE,p2_WT,p2_WT_PFE
p2,B08,DMSO;WT,0.132432,0.0292575,17.6219,20.1623,1.22561,1.39986,590.561,375.705,488.143,10210500.0,544.658,7.32836,1.31132,1407.79,281.686,94322,89576,20206.0,15310.3,27177.0,4753.94,4398.24,2.96622,1353800.0,4484200.0,949241.0,1511750.0,721311.0,470.806,546.97,2070720.0,0.844486,0.839424,0.844759,0.839828,0.787213,1.10088,0.792805,1.2934,485.628,446.167,486.336,430.205,0.081325,0.090162,0.0813192,0.0894594,1.96355e-06,2.38491e-06,1.92406e-06,2.3428e-06,0.18556,0.192054,0.185485,0.191559,-0.420558,-0.365437,-0.420759,-0.369688,0.307221,0.287309,0.307235,0.288884,0.97581,0.972553,0.975897,0.972853,0.175363,0.175307,0.175232,0.175307,0.167809,0.171119,0.167595,0.17089,1.93921,1.93917,1.93794,1.93917,7.182,6.91105,7.18449,6.8015,362.366,518.049,23234.3,12051.7,3833660.0,400.515,610.633,-5.85108,1139.42,51.1113,-4.40144,577.015,716.948,221.007,459.794,937.366,-4.56441,52.578,122.208,6780350.0,17501.0,486.446,403.462,385.117,5867.46,2613.54,429.679,0.210692,0.194969,0.518868,0.515723,53,318,67,62,165,318,164,0.142857,0.857143,1808.86,WT,DMSO,p2_WT,p2_WT_DMSO
p2,C08,DMSO;WT,0.187297,0.101977,20.2912,20.0,5.47231,6.5,620.734,456.916,422.621,14820900.0,769.722,6.97531,1.95349,1296.86,392.403,105046,101240,20210.1,16711.7,32436.8,4608.31,4332.58,3.90133,1637020.0,4638460.0,1169820.0,1188950.0,619559.0,607.604,436.874,2632490.0,0.837777,0.832988,0.8378,0.832768,1.45277,2.58491,1.66396,2.0009,2182.93,2042.98,2155.52,2106.96,0.0805548,0.0893379,0.0809135,0.0896836,1.85838e-06,2.25146e-06,1.85053e-06,2.28289e-06,0.193957,0.200565,0.194156,0.200821,-0.460719,-0.408258,-0.458628,-0.406071,0.331727,0.313252,0.330959,0.312514,0.976255,0.97309,0.976178,0.972901,0.241048,0.241048,0.240965,0.241048,0.176252,0.179679,0.176228,0.179787,7.97287,7.97876,7.97363,7.97876,30.7249,29.7858,30.5411,30.2204,456.9,808.804,28597.6,13550.4,4089450.0,460.849,552.386,-4.21926,1035.48,55.2427,-3.99634,523.756,660.833,221.026,432.785,856.302,-4.21015,66.5823,108.833,10600100.0,23211.3,498.263,378.837,378.713,5066.27,3052.72,463.221,0.313953,0.271318,0.554264,0.554264,25,258,81,70,143,258,143,0.0883392,0.911661,1774.91,WT,DMSO,p2_WT,p2_WT_DMSO
p2,D08,GNE;WT,0.154562,0.0944866,23.7993,22.0319,5.36211,5.0911,586.289,356.915,412.224,11205500.0,470.003,8.51613,1.48287,1537.19,283.782,95306,91094,22103.4,17411.3,31395.3,4242.74,4297.06,3.25037,1370410.0,4426740.0,922801.0,1361920.0,605886.0,474.781,413.621,2040160.0,0.850569,0.846031,0.850916,0.846171,0.42792,0.651558,0.366767,0.526281,233.759,207.037,242.464,223.643,0.0763692,0.0842302,0.0758069,0.0838521,1.69705e-06,2.05802e-06,1.66554e-06,2.04503e-06,0.177442,0.183282,0.176988,0.183018,-0.436625,-0.3855,-0.440631,-0.387785,0.307528,0.289816,0.308871,0.290649,0.977646,0.974787,0.97786,0.974902,0.1575,0.157537,0.157503,0.157537,0.161223,0.164351,0.160964,0.16422,0.957249,0.957936,0.957349,0.957936,3.50114,3.31844,3.56129,3.43282,346.019,444.67,27496.5,13939.8,3877010.0,368.542,540.886,-3.80817,1006.6,52.2304,-3.58828,527.48,645.741,222.125,426.088,834.014,-3.71525,51.9311,117.257,6910760.0,17562.3,488.8,366.898,379.596,6050.71,2745.06,399.679,0.193146,0.165109,0.439252,0.439252,48,321,62,53,141,321,141,0.130081,0.869919,1755.58,WT,GNE,p2_WT,p2_WT_GNE
p2,E08,GNE;WT,0.177181,0.140936,24.4051,22.3463,8.21995,7.71331,565.128,376.287,431.412,8522620.0,494.433,8.98925,1.5954,1420.06,282.152,132066,122736,20362.7,17348.8,22649.2,4496.73,4510.0,2.5242,1893730.0,4937540.0,1335860.0,1956080.0,983181.0,464.494,422.025,2094870.0,0.824654,0.819333,0.825697,0.819314,0.485525,0.59535,0.421042,0.755711,326.108,313.781,338.25,293.933,0.0891409,0.0978691,0.0874374,0.0981109,2.45933e-06,2.96015e-06,2.36326e-06,2.96814e-06,0.207127,0.213773,0.205802,0.213891,-0.425251,-0.375225,-0.435348,-0.374356,0.325718,0.307006,0.329341,0.306658,0.972671,0.969291,0.973325,0.96921,0.193536,0.193611,0.193549,0.193611,0.1867,0.190124,0.186003,0.190174,1.2886,1.28955,1.28877,1.28955,4.73729,4.65602,4.81942,4.52238,358.824,463.019,19037.4,13572.9,4150160.0,429.102,587.779,-5.70293,1081.62,50.2215,-4.71958,549.254,686.216,222.044,445.534,892.516,-4.85931,57.958,116.59,6774240.0,16109.1,472.856,368.886,386.923,6768.45,3220.04,550.713,0.213793,0.177011,0.501149,0.501149,76,435,93,77,218,435,218,0.148728,0.851272,1860.78,WT,GNE,p2_WT,p2_WT_GNE
p2,F08,GNE;WT,0.242623,0.151395,21.9102,21.833,8.13133,8.11833,627.238,357.071,446.401,7052920.0,464.58,5.68,1.11449,1115.1,245.794,111510,105200,17185.4,12617.8,19752.2,4625.45,3773.56,2.27485,1718540.0,4503490.0,1211300.0,1979690.0,856597.0,443.744,432.678,1674490.0,0.842469,0.837734,0.8436,0.837872,0.274035,0.352823,0.176499,0.351565,119.084,111.812,127.254,111.026,0.0846226,0.0922742,0.0824608,0.0923865,2.19812e-06,2.62207e-06,2.10572e-06,2.60428e-06,0.188274,0.193925,0.1867,0.19395,-0.401064,-0.353753,-0.414554,-0.353521,0.300539,0.2831,0.305332,0.283018,0.974408,0.971474,0.975172,0.971467,0.161592,0.161675,0.161615,0.161675,0.169522,0.172481,0.168778,0.172406,0.494195,0.494553,0.494259,0.494553,1.78088,1.73167,1.83704,1.72627,340.909,429.959,16419.7,9587.43,3743690.0,379.292,542.797,-4.24136,967.138,57.8099,-3.71901,503.567,623.937,221.05,415.033,802.999,-3.86847,65.225,99.8161,4985110.0,13083.1,505.534,343.416,389.562,5478.94,2391.49,436.561,0.233645,0.224299,0.53271,0.530374,143,428,100,96,228,428,227,0.250438,0.749562,1823.7,WT,GNE,p2_WT,p2_WT_GNE
p2,G08,GNE;WT,0.140796,0.0340573,20.1729,19.4038,1.62693,1.52591,576.293,366.62,517.28,7535320.0,477.089,10.026,1.59606,1654.84,293.837,127423,119298,23018.4,16367.6,20553.5,4681.83,4229.0,2.22747,1772420.0,4234020.0,1145730.0,1900820.0,862715.0,431.875,590.243,1826400.0,0.852915,0.847923,0.852974,0.848063,0.814488,1.22971,0.608143,0.880543,351.827,308.703,371.407,338.658,0.0785774,0.0869602,0.0786919,0.0869162,1.80898e-06,2.23142e-06,1.80872e-06,2.20564e-06,0.176812,0.182935,0.176824,0.18291,-0.415514,-0.361266,-0.415483,-0.361399,0.298005,0.278747,0.298023,0.278823,0.976844,0.973705,0.976803,0.97377,0.158448,0.158511,0.15847,0.158509,0.159916,0.163217,0.159886,0.163123,1.48442,1.48551,1.48462,1.4855,5.37854,5.08233,5.51434,5.2895,355.686,462.441,17105.1,12906.2,3523660.0,375.987,523.418,-3.88272,976.271,50.7317,-3.50483,493.973,628.879,221.071,417.423,810.127,-3.63893,47.9748,96.9838,5274110.0,13817.4,480.36,347.984,447.742,7610.58,2768.85,497.207,0.189655,0.172414,0.507389,0.502463,61,406,77,70,206,406,204,0.130621,0.869379,1894.63,WT,GNE,p2_WT,p2_WT_GNE
p2,H08,MLi;WT,0.206216,0.0211792,15.8966,20.1572,0.8325,1.01969,599.791,421.491,497.057,8995350.0,678.18,7.7957,1.26737,1246.54,227.385,115928,108008,18744.4,14070.2,21341.7,4451.14,4426.76,2.23078,1743230.0,4716520.0,1195970.0,2114290.0,973888.0,473.772,549.727,2097280.0,0.835625,0.830483,0.836068,0.830874,0.8747,1.53424,1.10972,1.553,1733.89,1646.54,1700.69,1648.41,0.0820565,0.0904827,0.0812865,0.0899178,2.03298e-06,2.48812e-06,1.99142e-06,2.4578e-06,0.192701,0.199123,0.192098,0.198655,-0.436277,-0.384733,-0.441468,-0.388577,0.320057,0.301574,0.321857,0.302979,0.975487,0.972318,0.975794,0.972534,0.218454,0.218549,0.218492,0.218549,0.174882,0.178356,0.17458,0.178126,6.22428,6.22903,6.22503,6.22903,24.1861,23.6012,23.9617,23.614,420.373,720.029,17661.8,10662.4,3903250.0,440.64,490.828,-1.98995,1189.34,48.8943,-1.80859,594.872,744.102,221.43,473.087,976.4,-1.87628,52.6259,149.182,8037930.0,16375.6,485.394,368.169,392.454,6005.8,2577.33,486.257,0.195789,0.178947,0.465263,0.463158,84,475,93,85,221,475,220,0.150268,0.849732,1929.42,WT,MLi,p2_WT,p2_WT_MLi
p2,I08,MLi;WT,0.195495,0.0972621,23.886,21.9358,5.54761,5.27775,555.502,344.953,457.199,7070700.0,419.628,9.02381,1.52088,1510.76,288.111,126904,117261,21059.8,14239.2,20497.6,4755.22,4148.43,2.05465,1769030.0,3976530.0,1096420.0,1935370.0,804795.0,402.856,465.271,1671220.0,0.859633,0.855146,0.860384,0.855397,0.329772,0.455681,0.298604,0.371169,117.244,94.1775,121.902,108.416,0.0768873,0.0842674,0.0757193,0.0839166,1.73248e-06,2.09807e-06,1.6797e-06,2.07117e-06,0.168104,0.173399,0.16722,0.173175,-0.393117,-0.342978,-0.401711,-0.34508,0.281108,0.263274,0.284051,0.264066,0.977417,0.974673,0.977842,0.974815,0.135706,0.135755,0.135729,0.135755,0.151702,0.154585,0.151228,0.154413,0.55038,0.550772,0.550475,0.550772,1.90088,1.74095,1.93351,1.84019,335.41,405.896,17047.8,10995.5,3307270.0,351.674,468.881,-3.29374,909.376,52.5383,-3.11548,460.452,592.731,221.017,399.99,757.937,-3.24516,51.4435,89.9566,4415160.0,12233.0,472.079,338.116,435.891,7045.87,2729.09,470.754,0.206388,0.189189,0.476658,0.476658,81,407,84,77,194,407,194,0.165984,0.834016,1881.32,WT,MLi,p2_WT,p2_WT_MLi
p2,J08,MLi;WT,0.34104,0.311812,26.6334,23.7149,19.9689,18.0225,540.803,325.84,414.331,8136150.0,388.671,13.16,1.71687,2255.6,320.717,112780,106478,28971.6,19306.7,24969.8,4680.79,4089.8,2.32984,1448580.0,3620610.0,810881.0,1554020.0,584842.0,397.774,399.644,1626820.0,0.878032,0.874612,0.878479,0.874027,1.47651,1.99853,1.68573,1.88191,687.491,635.77,672.99,643.661,0.06826,0.0742671,0.0680382,0.0751916,1.28321e-06,1.51461e-06,1.24412e-06,1.55928e-06,0.146146,0.150349,0.145914,0.150992,-0.390087,-0.344031,-0.392996,-0.336907,0.261757,0.246339,0.262705,0.243873,0.963814,0.960233,0.964229,0.959603,0.560547,0.560632,0.56068,0.560632,0.132867,0.135234,0.132652,0.135605,3.03944,3.04069,3.03991,3.04069,10.8222,10.4562,10.7204,10.5118,315.099,374.926,21048.7,15555.5,3052070.0,343.067,424.904,-1.69464,953.142,60.8053,-1.57051,483.212,616.356,221.0,411.357,792.07,-1.64515,55.0675,97.1377,4409960.0,12200.0,478.309,383.234,369.51,6994.86,2303.63,400.283,0.150602,0.126506,0.436747,0.430723,86,332,50,42,145,332,143,0.205742,0.794258,1767.23,WT,MLi,p2_WT,p2_WT_MLi
p2,K08,MLi;WT,0.475541,0.212335,22.6292,22.3358,11.4527,11.1837,547.347,327.026,447.506,7374760.0,386.087,7.625,1.16859,1364.25,235.097,109140,101797,19836.2,15056.3,22551.0,4704.77,4948.07,1.67154,1586890.0,3405200.0,963602.0,2037170.0,732314.0,385.029,443.512,1905150.0,0.882646,0.878822,0.883045,0.878817,2.71562,3.12423,2.72597,3.19576,867.154,810.009,868.234,805.771,0.0700747,0.0766157,0.0696615,0.0768017,9.97476e-07,1.22761e-06,9.66923e-07,1.23002e-06,0.142183,0.146781,0.141864,0.14683,-0.399255,-0.34775,-0.402919,-0.347212,0.261711,0.244822,0.262876,0.244633,0.964642,0.960628,0.965049,0.960552,0.752647,0.752806,0.752685,0.752806,0.130875,0.134023,0.130654,0.134031,4.20023,4.20154,4.20019,4.20154,14.3882,13.9807,14.396,13.9506,316.112,364.782,18674.5,11455.2,2819840.0,353.766,479.097,-3.54817,878.202,54.3311,-3.13573,455.879,575.896,221.016,391.884,733.621,-3.28296,51.218,85.2221,4382200.0,12079.1,468.559,324.316,395.582,6320.99,2835.86,386.092,0.184758,0.147806,0.34873,0.341801,123,433,80,64,151,433,148,0.221223,0.778777,1890.97,WT,MLi,p2_WT,p2_WT_MLi
